total_budget,sigma,n_per_coordinate,query_price,query_cost,planning_cost,pilot_cost,remaining_budget,trial,task,offset,state_error,state_radius,coverage,full_static_lower,candidate_upper,accepted,false_accept,candidate_risk,fallback_risk,selected_risk,full_static_numeric,net_gain
8.0,0.2,64,0.001,0.128,0.02,0.148,7.852,71,8,0.06,0.03611697582384103,0.0965490098263478,1,0.0,0.0061358649412142675,0,0,0.0010532645790275856,1.1128608071292018e-05,1.1128608071292018e-05,5.624397023605016e-07,0.050539986560529764
8.0,0.2,64,0.001,0.128,0.02,0.148,7.852,72,0,-0.06,0.05311276341645541,0.0965490098263478,1,0.0,0.0033021921340907175,0,0,0.0010532645790275825,0.0001224724959187593,0.0001224724959187593,5.624397023594726e-07,0.004592375603519669
8.0,0.2,64,0.001,0.128,0.02,0.148,7.852,73,1,-0.045,0.052536679652569106,0.0965490098263478,1,0.0,0.0035738260166316895,0,0,0.0005928260633761066,4.705007197250267e-05,4.705007197250267e-05,5.726493110345916e-07,0.012171061318870316
8.0,0.2,64,0.001,0.128,0.02,0.148,7.852,74,2,-0.03,0.006612054992998651,0.0965490098263478,1,0.0,0.004225687162016778,0,0,0.0002636462241184116,2.3351980567785e-06,2.3351980567785e-06,5.800216249718336e-07,0.24838219751347204
8.0,0.2,64,0.001,0.128,0.02,0.148,7.852,75,3,-0.015,0.02814638900233344,0.0965490098263478,1,0.0,0.005139920434623574,0,0,6.602130089085292e-05,2.3323952859853185e-05,2.3323952859853185e-05,5.844770508453922e-07,0.025059090727774316
8.0,0.2,64,0.001,0.128,0.02,0.148,7.852,76,4,0.0,0.031481351685010095,0.0965490098263478,1,0.0,0.003904703842772088,0,0,1.291427850539361e-07,1.8061350690814108e-05,1.8061350690814108e-05,5.859675466455748e-07,0.032443174194253056
8.0,0.2,64,0.001,0.128,0.02,0.148,7.852,77,5,0.015,0.010987719520676904,0.0965490098263478,1,0.0,0.003057133391196097,0,0,6.60213008908528e-05,5.887619746859129e-06,5.887619746859129e-06,5.844770508457932e-07,0.09927221457492977
8.0,0.2,64,0.001,0.128,0.02,0.148,7.852,78,6,0.03,0.006384303911261075,0.0965490098263478,1,0.0,0.004531259453226332,0,0,0.0002636462241184123,8.956180404337715e-07,8.956180404337715e-07,5.800216249721478e-07,0.6476216409075771
8.0,0.2,64,0.001,0.128,0.02,0.148,7.852,79,7,0.045,0.0371144276800334,0.0965490098263478,1,0.0,0.0031982699009458875,0,0,0.0005928260633761068,6.652831676103286e-05,6.652831676103286e-05,5.726493110327085e-07,0.008607602580561938
8.0,0.2,64,0.001,0.128,0.02,0.148,7.852,80,8,0.06,0.00922410172739898,0.0965490098263478,1,0.0,0.008021541523556856,0,0,0.0010532645790275856,4.9002215979940165e-06,4.9002215979940165e-06,5.624397023605016e-07,0.11477842197804794
8.0,0.2,64,0.001,0.128,0.02,0.148,7.852,81,0,-0.06,0.014748106920381554,0.0965490098263478,1,0.0,0.005890514107833501,0,0,0.0010532645790275825,1.1128608071292058e-05,1.1128608071292058e-05,5.624397023594726e-07,0.05053998656043711
8.0,0.2,64,0.001,0.128,0.02,0.148,7.852,82,1,-0.045,0.04808378135052389,0.0965490098263478,1,0.0,0.00505916786651833,0,0,0.0005928260633761066,4.799972101103869e-06,4.799972101103869e-06,5.726493110345916e-07,0.11930263321799248
8.0,0.2,64,0.001,0.128,0.02,0.148,7.852,83,2,-0.03,0.02015296240287233,0.0965490098263478,1,0.0,0.006162846864272641,0,0,0.0002636462241184116,2.0612102913005786e-05,2.0612102913005786e-05,5.800216249718336e-07,0.028139856831679827
8.0,0.2,64,0.001,0.128,0.02,0.148,7.852,84,3,-0.015,0.06645773199390832,0.0965490098263478,1,0.0,0.0032686445385715465,0,0,6.602904829572381e-05,2.91451140938669e-05,2.91451140938669e-05,5.844770508453922e-07,0.020054032005604176
8.0,0.2,64,0.001,0.128,0.02,0.148,7.852,85,4,0.0,0.054931550952606205,0.0965490098263478,1,0.0,0.0061723449847395405,0,0,1.291427850539337e-07,0.00012762488047131097,0.00012762488047131097,5.859675466455748e-07,0.004591326898655122
8.0,0.2,64,0.001,0.128,0.02,0.148,7.852,86,5,0.015,0.043017334491124826,0.0965490098263478,1,0.0,0.006424534167557089,0,0,6.60213008908528e-05,7.7446294248927e-05,7.7446294248927e-05,5.844770508457932e-07,0.0075468691757823
8.0,0.2,64,0.001,0.128,0.02,0.148,7.852,87,6,0.03,0.010726481292656744,0.0965490098263478,1,0.0,0.005274691876364585,0,0,0.0002636462241184123,4.013428484941943e-06,4.013428484941943e-06,5.800216249721478e-07,0.14452023429552607
8.0,0.2,64,0.001,0.128,0.02,0.148,7.852,88,7,0.045,0.04685196213287888,0.0965490098263478,1,0.0,0.002967462869778033,0,0,0.0005928260633761068,8.142574189185824e-05,8.142574189185824e-05,5.726493110327085e-07,0.007032779778577218
8.0,0.2,64,0.001,0.128,0.02,0.148,7.852,89,8,0.06,0.027092857006565736,0.0965490098263478,1,0.0,0.0073983763510547685,0,0,0.0010532645790275856,2.0654710943983015e-06,2.0654710943983015e-06,5.624397023605016e-07,0.27230577270525663
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,0,0,-0.06,0.020544977375895526,0.0482745049131739,1,0.0,0.0036460513725786723,0,0,0.001053244569423141,1.9186623610983834e-06,1.9186623610983834e-06,5.624397023594726e-07,0.29314157288074943
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,1,1,-0.045,0.006515693016466434,0.0482745049131739,1,0.0,0.00233819272797637,0,0,0.0005928053756301515,1.8916574230365146e-06,1.8916574230365146e-06,5.726493110345916e-07,0.302723582008505
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,2,2,-0.03,0.02200069269518708,0.0482745049131739,1,0.0,0.0011616499909728275,0,0,0.00026362485639237147,1.2157010869822877e-05,1.2157010869822877e-05,5.800216249718336e-07,0.04771087491676186
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,3,3,-0.015,0.021541829975791505,0.0482745049131739,1,0.0,0.0007940278829858678,0,0,6.599925195809701e-05,7.740467681176232e-06,7.740467681176232e-06,5.844770508453922e-07,0.0755092682922456
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,4,4,0.0,0.008334396056615177,0.0482745049131739,1,0.0,0.0007618049620996016,0,0,1.064120319899044e-07,1.0577720595307248e-06,1.0577720595307248e-06,5.859675466455748e-07,0.5539639106231794
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,5,5,0.015,0.02221861368751606,0.0482745049131739,1,0.0,0.0018717063038372313,0,0,6.59992519580969e-05,1.5187804463255932e-05,1.5187804463255932e-05,5.844770508457932e-07,0.03848331417880884
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,6,6,0.03,0.01807853847776811,0.0482745049131739,1,0.0,0.0011060042470415828,0,0,0.0002636248563923723,1.5262444106741725e-05,1.5262444106741725e-05,5.800216249721478e-07,0.03800319404386488
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,7,7,0.045,0.010614106902190735,0.0482745049131739,1,0.0,0.002210370264903099,0,0,0.0005928053756301505,3.0477699668583226e-06,3.0477699668583226e-06,5.726493110327085e-07,0.187891250737339
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,8,8,0.06,0.002808317324379586,0.0482745049131739,1,0.0,0.0034744855650284253,0,0,0.0010532445694231441,6.880996949944101e-07,6.880996949944101e-07,5.624397023605016e-07,0.8173811243515675
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,9,0,-0.06,0.015076856724521047,0.0482745049131739,1,0.0,0.002611244206857683,0,0,0.001053244569423141,1.0728612421100053e-05,1.0728612421100053e-05,5.624397023594726e-07,0.052424272616402624
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,10,1,-0.045,0.009417222594676413,0.0482745049131739,1,0.0,0.0025789796145876042,0,0,0.0005928053756301515,6.541528826202707e-07,6.541528826202707e-07,5.726493110345916e-07,0.8754059276491929
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,11,2,-0.03,0.0014053026043658783,0.0482745049131739,1,0.0,0.0018183255798740912,0,0,0.00026362485639237147,6.356945471465362e-07,6.356945471465362e-07,5.800216249718336e-07,0.9124218975534656
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,12,3,-0.015,0.010027774212962505,0.0482745049131739,1,0.0,0.0013028326533417868,0,0,6.599925195809701e-05,1.2522823944527094e-06,1.2522823944527094e-06,5.844770508453922e-07,0.4667294321428425
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,13,4,0.0,0.019810377666228965,0.0482745049131739,1,0.0,0.0012033974156284398,0,0,1.0641203198990065e-07,1.4100639555194911e-05,1.4100639555194911e-05,5.859675466455748e-07,0.041556097108353826
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,14,5,0.015,0.004799662174946549,0.0482745049131739,1,0.0,0.0012129566348163651,0,0,6.59992519580969e-05,7.619567767346774e-07,7.619567767346774e-07,5.844770508457932e-07,0.7670737615203534
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,15,6,0.03,0.011486269095811791,0.0482745049131739,1,0.0,0.0018848016573343356,0,0,0.0002636248563923723,8.668501428407125e-07,8.668501428407125e-07,5.800216249721478e-07,0.669114067480438
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,16,7,0.045,0.020010439590426376,0.0482745049131739,1,0.0,0.003432319617955337,0,0,0.0005928053756301505,1.3982190829876541e-05,1.3982190829876541e-05,5.726493110327085e-07,0.04095562118985647
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,17,8,0.06,0.0039977431301279134,0.0482745049131739,1,0.0,0.003183431792155971,0,0,0.0010532445694231441,1.668827717139877e-06,1.668827717139877e-06,5.624397023605016e-07,0.3370268222320994
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,18,0,-0.06,0.017082903945466597,0.0482745049131739,1,0.0,0.004515662857125117,0,0,0.001053244569423141,1.1720842508868158e-05,1.1720842508868158e-05,5.624397023594726e-07,0.047986286133776014
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,19,1,-0.045,0.005932607701956909,0.0482745049131739,1,0.0,0.002881507742977247,0,0,0.0005928053756301515,2.7911429419990365e-06,2.7911429419990365e-06,5.726493110345916e-07,0.205166601257783
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,20,2,-0.03,0.015894267641476827,0.0482745049131739,1,0.0,0.0019553046950261427,0,0,0.00026362485639237147,8.668501428407296e-07,8.668501428407296e-07,5.800216249718336e-07,0.6691140674800622
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,21,3,-0.015,0.028197907867129907,0.0482745049131739,1,0.0,0.0023362372036223283,0,0,6.599925195809701e-05,3.1521040484081885e-05,3.1521040484081885e-05,5.844770508453922e-07,0.01854244155235145
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,22,4,0.0,0.02285820703642252,0.0482745049131739,1,0.0,0.001019983996737525,0,0,1.064120319899044e-07,6.2680349772263205e-06,6.2680349772263205e-06,5.859675466455748e-07,0.09348504735129484
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,23,5,0.015,0.020671990995016244,0.0482745049131739,1,0.0,0.0010137116740868046,0,0,6.59992519580969e-05,1.524045121990987e-06,1.524045121990987e-06,5.844770508457932e-07,0.38350377059849916
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,24,6,0.03,0.04197293686554583,0.0482745049131739,1,0.0,0.0010630632660191515,0,0,0.00026363761817592435,8.957677939361343e-05,8.957677939361343e-05,5.800216249721478e-07,0.006475133722138504
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,25,7,0.045,0.007212436144177546,0.0482745049131739,1,0.0,0.0028174051907196417,0,0,0.0005928053756301505,1.7012675289052595e-06,1.7012675289052595e-06,5.726493110327085e-07,0.33660156401221614
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,26,8,0.06,0.007872469281226403,0.0482745049131739,1,0.0,0.0035625383965668584,0,0,0.0010532445694231441,6.880996949944101e-07,6.880996949944101e-07,5.624397023605016e-07,0.8173811243515675
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,27,0,-0.06,0.017773944783908868,0.0482745049131739,1,0.0,0.004094131288322853,0,0,0.001053244569423141,4.676552512629469e-06,4.676552512629469e-06,5.624397023594726e-07,0.12026801812671863
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,28,1,-0.045,0.009816333431248984,0.0482745049131739,1,0.0,0.002725486065506826,0,0,0.0005928053756301515,9.89506056177008e-07,9.89506056177008e-07,5.726493110345916e-07,0.5787223912979802
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,29,2,-0.03,0.02630404300950807,0.0482745049131739,1,0.0,0.000938722991944923,0,0,0.00026362485639237147,2.2583678017796208e-05,2.2583678017796208e-05,5.800216249718336e-07,0.025683222392507084
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,30,3,-0.015,0.013807449488786044,0.0482745049131739,1,0.0,0.0014232080190236562,0,0,6.599925195809701e-05,2.1157673416374467e-06,2.1157673416374467e-06,5.844770508453922e-07,0.27624826196298613
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,31,4,0.0,0.01508417168599818,0.0482745049131739,1,0.0,0.0011017820360520268,0,0,1.0641203198990065e-07,8.503813527606827e-06,8.503813527606827e-06,5.859675466455748e-07,0.06890644353186798
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,32,5,0.015,0.010082032748807802,0.0482745049131739,1,0.0,0.0010827370023602065,0,0,6.59992519580969e-05,8.982863967647227e-07,8.982863967647227e-07,5.844770508457932e-07,0.6506578001747011
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,33,6,0.03,0.021018602657497547,0.0482745049131739,1,0.0,0.002702282540064821,0,0,0.0002636248563923723,1.629886826319537e-05,1.629886826319537e-05,5.800216249721478e-07,0.035586619611000854
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,34,7,0.045,0.008468995877633874,0.0482745049131739,1,0.0,0.0022150163837537473,0,0,0.0005928053756301505,3.0477699668583226e-06,3.0477699668583226e-06,5.726493110327085e-07,0.187891250737339
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,35,8,0.06,0.0252512317464895,0.0482745049131739,1,0.0,0.003070167408233677,0,0,0.0010532445694231441,2.742172418616485e-06,2.742172418616485e-06,5.624397023605016e-07,0.20510734428737004
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,36,0,-0.06,0.008706032790796733,0.0482745049131739,1,0.0,0.003052703031776184,0,0,0.001053244569423141,2.7421724186164827e-06,2.7421724186164827e-06,5.624397023594726e-07,0.20510734428699495
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,37,1,-0.045,0.016306477736889795,0.0482745049131739,1,0.0,0.002805027957713689,0,0,0.0005928053756301515,1.7012675289052547e-06,1.7012675289052547e-06,5.726493110345916e-07,0.33660156401332403
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,38,2,-0.03,0.01798801430669298,0.0482745049131739,1,0.0,0.0025558616745935477,0,0,0.00026362485639237147,1.3034261493203141e-05,1.3034261493203141e-05,5.800216249718336e-07,0.04449976895693647
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,39,3,-0.015,0.008253446984322912,0.0482745049131739,1,0.0,0.0014448335088458374,0,0,6.599925195809701e-05,3.353212378467287e-06,3.353212378467287e-06,5.844770508453922e-07,0.1743036184044357
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,40,4,0.0,0.011284333234209352,0.0482745049131739,1,0.0,0.0007799861643906999,0,0,1.064120319899044e-07,1.0577720595307248e-06,1.0577720595307248e-06,5.859675466455748e-07,0.5539639106231794
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,41,5,0.015,0.009896783469090802,0.0482745049131739,1,0.0,0.0015434027348341988,0,0,6.59992519580969e-05,4.9655598842107055e-06,4.9655598842107055e-06,5.844770508457932e-07,0.11770617301470687
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,42,6,0.03,0.003667031559719791,0.0482745049131739,1,0.0,0.0016637398998190218,0,0,0.0002636248563923723,1.291493658618074e-06,1.291493658618074e-06,5.800216249721478e-07,0.44910915442882116
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,43,7,0.045,0.005498584631399739,0.0482745049131739,1,0.0,0.0022735656419742346,0,0,0.0005928053756301505,1.891657423036455e-06,1.891657423036455e-06,5.726493110327085e-07,0.30272358200751903
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,44,8,0.06,0.010382562460406659,0.0482745049131739,1,0.0,0.004120276934684226,0,0,0.0010532445694231441,6.634301016539563e-06,6.634301016539563e-06,5.624397023605016e-07,0.08477753737105359
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,45,0,-0.06,0.004794367159922588,0.0482745049131739,1,0.0,0.0037414940781724314,0,0,0.001053244569423141,1.9186623610983834e-06,1.9186623610983834e-06,5.624397023594726e-07,0.29314157288074943
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,46,1,-0.045,0.005094528863987535,0.0482745049131739,1,0.0,0.0026508434564577895,0,0,0.0005928053756301515,6.541528826202707e-07,6.541528826202707e-07,5.726493110345916e-07,0.8754059276491929
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,47,2,-0.03,0.010287888016290202,0.0482745049131739,1,0.0,0.0013627267116874038,0,0,0.00026362485639237147,5.059141548641096e-06,5.059141548641096e-06,5.800216249718336e-07,0.11464823021756121
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,48,3,-0.015,0.01573458387413753,0.0482745049131739,1,0.0,0.0006932496052426212,0,0,6.600563572235162e-05,1.307878583161388e-05,1.307878583161388e-05,5.844770508453922e-07,0.044688938130067205
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,49,4,0.0,0.013728093432209132,0.0482745049131739,1,0.0,0.0007705030331523786,0,0,1.064120319899044e-07,1.0577720595307248e-06,1.0577720595307248e-06,5.859675466455748e-07,0.5539639106231794
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,50,5,0.015,0.0056720145742241565,0.0482745049131739,1,0.0,0.0012637647895433935,0,0,6.59992519580969e-05,7.619567767346774e-07,7.619567767346774e-07,5.844770508457932e-07,0.7670737615203534
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,51,6,0.03,0.016072159155960115,0.0482745049131739,1,0.0,0.0011334132915718333,0,0,0.0002636248563923723,1.2157010869822894e-05,1.2157010869822894e-05,5.800216249721478e-07,0.04771087491678764
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,52,7,0.045,0.02911286275088773,0.0482745049131739,1,0.0,0.003972540437138569,0,0,0.0005928053756301505,2.5375513641617117e-05,2.5375513641617117e-05,5.726493110327085e-07,0.02256700373124802
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,53,8,0.06,0.010831982801941717,0.0482745049131739,1,0.0,0.0036740472911364606,0,0,0.0010532445694231441,1.918662361098282e-06,1.918662361098282e-06,5.624397023605016e-07,0.2931415728813012
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,54,0,-0.06,0.030428859221844923,0.0482745049131739,1,0.0,0.0019554413703729537,0,0,0.001053244569423141,3.8779493350022235e-05,3.8779493350022235e-05,5.624397023594726e-07,0.014503534052982929
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,55,1,-0.045,0.011882321301726837,0.0482745049131739,1,0.0,0.0020016687391711655,0,0,0.0005928053756301515,6.4692700550246744e-06,6.4692700550246744e-06,5.726493110345916e-07,0.08851838092457055
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,56,2,-0.03,0.010154096298386019,0.0482745049131739,1,0.0,0.0022091569091897563,0,0,0.00026362485639237147,3.8094275561978626e-06,3.8094275561978626e-06,5.800216249718336e-07,0.15225952362006465
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,57,3,-0.015,0.0233716194306152,0.0482745049131739,1,0.0,0.0009210301304568994,0,0,6.600563572235162e-05,2.3885120033213342e-05,2.3885120033213342e-05,5.844770508453922e-07,0.024470341787382704
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,58,4,0.0,0.01804044227216584,0.0482745049131739,1,0.0,0.0008273412181223431,0,0,1.0641203198990065e-07,1.801533851726949e-06,1.801533851726949e-06,5.859675466455748e-07,0.3252603586015699
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,59,5,0.015,0.010547659427123957,0.0482745049131739,1,0.0,0.0010902315628038557,0,0,6.59992519580969e-05,8.982863967647227e-07,8.982863967647227e-07,5.844770508457932e-07,0.6506578001747011
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,60,6,0.03,0.01145220835419678,0.0482745049131739,1,0.0,0.0016031327571201302,0,0,0.0002636248563923723,1.291493658618074e-06,1.291493658618074e-06,5.800216249721478e-07,0.44910915442882116
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,61,7,0.045,0.02711697357115986,0.0482745049131739,1,0.0,0.0013338380612446525,0,0,0.0005928053756301505,3.4867860650869227e-05,3.4867860650869227e-05,5.726493110327085e-07,0.016423414007719822
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,62,8,0.06,0.02554261637098367,0.0482745049131739,1,0.0,0.004166788048748368,0,0,0.0010532445694231441,4.676552512629546e-06,4.676552512629546e-06,5.624397023605016e-07,0.12026801812693669
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,63,0,-0.06,0.02596867257538196,0.0482745049131739,1,0.0,0.0023723497844516813,0,0,0.001053244569423141,1.6922139291592446e-05,1.6922139291592446e-05,5.624397023594726e-07,0.033236914829020095
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,64,1,-0.045,0.0044398739797098016,0.0482745049131739,1,0.0,0.0027760064652339812,0,0,0.0005928053756301515,1.7012675289052547e-06,1.7012675289052547e-06,5.726493110345916e-07,0.33660156401332403
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,65,2,-0.03,0.016724232942550096,0.0482745049131739,1,0.0,0.0018606057881860381,0,0,0.00026362485639237147,6.356945471465362e-07,6.356945471465362e-07,5.800216249718336e-07,0.9124218975534656
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,66,3,-0.015,0.005194706798019609,0.0482745049131739,1,0.0,0.0011029193691190716,0,0,6.599925195809701e-05,8.982863967647503e-07,8.982863967647503e-07,5.844770508453922e-07,0.6506578001742347
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,67,4,0.0,0.024976597180598355,0.0482745049131739,1,0.0,0.0009140254792232771,0,0,1.0641203198990065e-07,2.9175273836579307e-06,2.9175273836579307e-06,5.859675466455748e-07,0.20084388922201024
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,68,5,0.015,0.014565271381034178,0.0482745049131739,1,0.0,0.0008822570992267984,0,0,6.59992519580969e-05,3.889562906768709e-06,3.889562906768709e-06,5.844770508457932e-07,0.1502680544975047
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,69,6,0.03,0.019893773602732163,0.0482745049131739,1,0.0,0.002502642610000959,0,0,0.0002636248563923723,1.015499083952492e-05,1.015499083952492e-05,5.800216249721478e-07,0.05711690282522037
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,70,7,0.045,0.007440743791224104,0.0482745049131739,1,0.0,0.002276738091733515,0,0,0.0005928053756301505,1.891657423036455e-06,1.891657423036455e-06,5.726493110327085e-07,0.30272358200751903
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,71,8,0.06,0.007746873424192741,0.0482745049131739,1,0.0,0.00392466736455596,0,0,0.0010532445694231441,3.10551802388588e-06,3.10551802388588e-06,5.624397023605016e-07,0.18110978523857693
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,72,0,-0.06,0.01800152199632303,0.0482745049131739,1,0.0,0.004415807786501459,0,0,0.001053244569423141,1.1720842508868158e-05,1.1720842508868158e-05,5.624397023594726e-07,0.047986286133776014
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,73,1,-0.045,0.015514028141474094,0.0482745049131739,1,0.0,0.0032319583739565624,0,0,0.0005928053756301515,6.112788465111967e-06,6.112788465111967e-06,5.726493110345916e-07,0.09368053782703611
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,74,2,-0.03,0.009789408246847039,0.0482745049131739,1,0.0,0.0013758998501460084,0,0,0.00026362485639237147,5.059141548641096e-06,5.059141548641096e-06,5.800216249718336e-07,0.11464823021756121
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,75,3,-0.015,0.01903250718235144,0.0482745049131739,1,0.0,0.0008802407602789717,0,0,6.599925195809701e-05,3.889562906768751e-06,3.889562906768751e-06,5.844770508453922e-07,0.1502680544974
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,76,4,0.0,0.022305614428085787,0.0482745049131739,1,0.0,0.0009589103566962404,0,0,1.064120319899044e-07,4.406173821608102e-06,4.406173821608102e-06,5.859675466455748e-07,0.13298784168975814
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,77,5,0.015,0.007655586167153709,0.0482745049131739,1,0.0,0.0012899918835082736,0,0,6.59992519580969e-05,1.2522823944527448e-06,1.2522823944527448e-06,5.844770508457932e-07,0.46672943214314955
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,78,6,0.03,0.011801462086277916,0.0482745049131739,1,0.0,0.001296336516999311,0,0,0.0002636248563923723,7.05537691989372e-06,7.05537691989372e-06,5.800216249721478e-07,0.08220987079183363
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,79,7,0.045,0.030023009412702396,0.0482745049131739,1,0.0,0.004384122277381224,0,0,0.0005928053756301505,4.618554710736569e-05,4.618554710736569e-05,5.726493110327085e-07,0.012398885515018228
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,80,8,0.06,0.034325277734340784,0.0482745049131739,1,0.0,0.005952603631405405,0,0,0.0010532445694231441,6.142561455870978e-05,6.142561455870978e-05,5.624397023605016e-07,0.009156435900579053
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,81,0,-0.06,0.023399157831215454,0.0482745049131739,1,0.0,0.002226590011268038,0,0,0.001053244569423141,2.4574098352509112e-05,2.4574098352509112e-05,5.624397023594726e-07,0.022887501070900745
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,82,1,-0.045,0.015687530054579533,0.0482745049131739,1,0.0,0.0017892596797999167,0,0,0.0005928053756301515,1.136486665417282e-05,1.136486665417282e-05,5.726493110345916e-07,0.05038768411984252
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,83,2,-0.03,0.01275902613943536,0.0482745049131739,1,0.0,0.0021411284997975336,0,0,0.00026362485639237147,2.4524642014129627e-06,2.4524642014129627e-06,5.800216249718336e-07,0.23650564384901515
8.0,0.2,256,0.0001,0.0512,0.0,0.0512,7.9488,84,3,-0.015,0.008610153053612344,0.0482745049131739,1,0.0,0.0008801206964588574,0,0,6.599925195809701e-05,3.889562906768751e-06,3.889562906768751e-06,5.844770508453922e-07,0.1502680544974
