angle_deg,epsilon,ridge,budget,static,constructive,best_of_static_constructive,gain,epsilon_threshold
75,0.0001,0.0,9.271506734186737,4.32012075275806e-06,5.3630157015029735e-06,4.32012075275806e-06,0.8055394563822283,8.020928871269644e-05
75,0.0001,0.0,9.511810065108637,3.197511132339573e-06,5.347150687897225e-06,3.197511132339573e-06,0.5979841076064754,5.927225535208516e-05
75,0.0001,0.0,9.752113396030541,2.3671090358044907e-06,5.337339634764582e-06,2.3671090358044907e-06,0.4434997953636688,4.3800409658459845e-05
75,0.0001,0.0,9.992416726952444,1.752774463328183e-06,5.331272399906574e-06,1.752774463328183e-06,0.32877225769947505,3.236717903560343e-05
75,0.0001,0.0,10.232720057874346,1.2982202352132888e-06,5.327520372644613e-06,1.2982202352132888e-06,0.24368189033669418,2.3918365704994445e-05
75,0.0001,0.0,10.473023388796248,9.618333976685656e-07,5.325200088544202e-06,9.618333976685656e-07,0.1806192033493169,1.767494770878521e-05
75,0.0001,0.0,10.71332671971815,7.128478124094021e-07,5.3237652060311665e-06,7.128478124094021e-07,0.13389918315740781,1.3061250641421593e-05
75,0.0001,0.0,10.953630050640053,5.285153257776604e-07,5.3228778630433615e-06,5.285153257776604e-07,0.0992912742648356,9.651868211064216e-06
75,0.0001,0.0,11.193933381561955,3.9201493789058155e-07,5.322329122940353e-06,3.9201493789058155e-07,0.0736547719683315,7.132437904548239e-06
75,0.0001,0.0,11.434236712483857,2.909073984192036e-07,5.3219897776085175e-06,2.909073984192036e-07,0.054661397442579335,5.270655284256328e-06
75,0.0001,0.0,11.67454004340576,2.1599291216572964e-07,5.321779923702074e-06,2.1599291216572964e-07,0.04058659231730783,3.894854382922848e-06
75,0.0001,0.0,11.914843374327662,1.6046677747235794e-07,5.321650148343705e-06,1.6046677747235794e-07,0.03015357511284374,2.8781792424247096e-06
75,0.0001,0.0,12.155146705249564,1.1929522721854862e-07,5.3215698942091725e-06,1.1929522721854862e-07,0.022417299704803904,2.126887150740546e-06
75,0.0001,0.0,12.395450036171466,8.875402570931994e-08,5.321520264401246e-06,8.875402570931994e-08,0.016678321475734555,1.5717050841616928e-06
75,0.0001,0.0,12.635753367093368,6.608736472713163e-08,5.321489572925359e-06,6.608736472713163e-08,0.012418959733261625,1.1614423781371607e-06
75,0.0001,0.0,12.87605669801527,4.925568002759291e-08,5.321470593067659e-06,4.925568002759291e-08,0.009256027852856851,8.582706838091251e-07
75,0.0001,0.0,13.116360028937173,3.67491966027379e-08,5.321458855769666e-06,3.67491966027379e-08,0.006905849993163708,6.342359986308959e-07
75,0.0001,0.0,13.356663359859075,2.7450061624912858e-08,5.321451597329358e-06,2.7450061624912858e-08,0.0051583785218847125,4.686811626002529e-07
75,0.0001,0.0,13.596966690780977,2.0530395698815905e-08,5.321447108650982e-06,2.0530395698815905e-08,0.003858047497162944,3.463411610740877e-07
75,0.0001,0.0,13.83727002170288,1.5376897939550415e-08,5.321444332815855e-06,1.5376897939550415e-08,0.002889609846094865,2.559356112872347e-07
75,0.0001,0.0,14.077573352624782,1.1535082967194396e-08,5.321442616216891e-06,1.1535082967194396e-08,0.0021676608767783523,1.8912865256922094e-07
75,0.0001,0.0,14.317876683546684,8.668033195878876e-09,5.321441554658165e-06,8.668033195878876e-09,0.001628888170028147,1.397603367587159e-07
75,0.0001,0.0,14.558180014468586,6.525884099448086e-09,5.3214408981816355e-06,6.525884099448086e-09,0.0012263377954038757,1.0327864903261473e-07
75,0.0001,0.0,14.798483345390489,4.923246356386004e-09,5.321440492211223e-06,4.923246356386004e-09,0.0009251717394175432,7.63197885273323e-08
75,0.0001,0.0,15.038786676312391,3.7224977398639753e-09,5.321440241155827e-06,3.7224977398639753e-09,0.0006995282425750667,5.639800844988102e-08
75,0.0001,0.0,15.279090007234293,2.821416447764081e-09,5.321440085901133e-06,2.821416447764081e-09,0.0005301979167705507,4.167641732872443e-08
75,0.0001,0.0,15.519393338156195,2.1440258691111002e-09,5.32143998989037e-06,2.1440258691111002e-09,0.0004029033256382302,3.0797608091053854e-08
75,0.0001,0.0,15.759696669078098,1.6338152193100899e-09,5.321439930516536e-06,1.6338152193100899e-09,0.0003070250234228427,2.2758498088930787e-08
75,0.0001,0.0,16.0,1.2487181421765783e-09,5.321439893799275e-06,1.2487181421765783e-09,0.0002346579435448717,1.6817839675478693e-08
75,0.0001,0.05,1.5818001446858627,0.05829140691596171,0.1695705867663356,0.05829140691596171,0.3437589503437052,0.0
75,0.0001,0.05,1.822103475607765,0.04205406182038257,0.10237564243006865,0.04205406182038257,0.4107819088813934,0.0
75,0.0001,0.05,2.0624068065296672,0.030339826095586168,0.06180835525556328,0.030339826095586168,0.49086933263533694,0.0
75,0.0001,0.05,2.3027101374515695,0.021888710695366173,0.03731684312120859,0.021888710695366173,0.5865638372535854,0.0
75,0.0001,0.05,2.5430134683734718,0.01579172199468708,0.02253067423339,0.01579172199468708,0.7008987760909556,0.0
75,0.0001,0.05,2.783316799295374,0.011393084179509147,0.013603861605290032,0.011393084179509147,0.837488979973069,0.0
75,0.0001,0.05,3.0236201302172763,0.008219699908105468,0.008214487910977617,0.008214487910977617,1.0006344883800833,0.0005668883193352571
75,0.0001,0.05,3.2639234611391785,0.005930261352783689,0.004960754309772042,0.004960754309772042,1.1954354080994989,0.0746193913275555
75,0.0001,0.05,3.504226792061081,0.004278537529324416,0.0029963602094768816,0.0029963602094768816,1.4279116094894955,0.08384177455680156
75,0.0001,0.05,3.7445301229829835,0.003086888767171873,0.0018103730266763854,0.0018103730266763854,1.7051119971882305,0.07257281145660732
75,0.0001,0.05,3.9848334539048857,0.002227159306604728,0.0010943301258286217,0.0010943301258286217,2.035180476200756,0.05761543066308958
75,0.0001,0.05,4.225136784826788,0.001606892672266833,0.0006620049785286179,0.0006620049785286179,2.4273120661997685,0.044117896639482894
75,0.0001,0.05,4.46544011574869,0.0011593870406642571,0.000400968012808786,0.000400968012808786,2.891470151303931,0.03321606393454151
75,0.0001,0.05,4.705743446670592,0.0008365208841964344,0.00024334270185063662,0.00024334270185063662,3.4376247071912993,0.02479674264513678
75,0.0001,0.05,4.946046777592494,0.0006035771696958867,0.0001481502926746769,0.0001481502926746769,4.074086920781731,0.0184288534997085
75,0.0001,0.05,5.186350108514397,0.00043550937085424916,9.065088291789032e-05,9.065088291789032e-05,4.804248528375884,0.013662870140668783
75,0.0001,0.05,5.426653439436299,0.00031424764696484804,5.5908365697185886e-05,5.5908365697185886e-05,5.62076252893698,0.010115605972798428
75,0.0001,0.05,5.666956770358202,0.00022675542852194434,3.49054279271605e-05,3.49054279271605e-05,6.4962798621214475,0.0074834651168479245
75,0.0001,0.05,5.907260101280104,0.0001636273692019481,2.2198078871259248e-05,2.2198078871259248e-05,7.371240103746234,0.005533715659938284
75,0.0001,0.05,6.1475634322020065,0.00011807785654651926,1.4499631107257897e-05,1.4499631107257897e-05,8.143507629474415,0.004090867622738273
75,0.0001,0.05,6.387866763123909,8.521128435415122e-05,9.825814864395291e-06,9.825814864395291e-06,8.672185007568364,0.0030237475731214485
75,0.0001,0.05,6.628170094045811,6.149559742985456e-05,6.978662432003941e-06,6.978662432003941e-06,8.811946132805845,0.002234779765203375
75,0.0001,0.05,6.868473424967713,4.438248410751742e-05,5.234916425011496e-06,5.234916425011496e-06,8.478164788928785,0.0016515789466994976
75,0.0001,0.05,7.1087767558896156,3.203336581165615e-05,4.1579141518940075e-06,4.1579141518940075e-06,7.70419124624407,0.0012205317772975828
75,0.0001,0.05,7.349080086811518,2.312171263172097e-05,3.48401755460151e-06,3.48401755460151e-06,6.6365086482365765,0.0009019653073427541
75,0.0001,0.05,7.58938341773342,1.6690423533989748e-05,3.0540481510679835e-06,3.0540481510679835e-06,5.465016498889581,0.0006665382732398065
75,0.0001,0.05,7.829686748655322,1.2048932524168462e-05,2.7718926091819802e-06,2.7718926091819802e-06,4.346825156305118,0.0004925575769556903
75,0.0001,0.05,8.069990079577224,8.698974882807846e-06,2.579511902021526e-06,2.579511902021526e-06,3.3723336868461766,0.0003639878352168567
75,0.0001,0.05,8.310293410499128,6.28103013520327e-06,2.441853710298475e-06,2.441853710298475e-06,2.5722385041794835,0.0002689772074474564
75,0.0001,0.05,8.550596741421028,4.535682262251032e-06,2.337743659840805e-06,2.337743659840805e-06,1.9401965836407835,0.0001987665600119023
75,0.0001,0.05,8.790900072342932,3.2757420157363256e-06,2.2543861295838483e-06,2.2543861295838483e-06,1.4530527724374422,0.00014688271442442506
75,0.0001,0.05,9.031203403264833,2.3661336412194756e-06,2.184044246571248e-06,2.184044246571248e-06,1.0833725758688688,0.00010854198684411598
75,0.0001,0.05,9.271506734186737,1.7093833312504898e-06,2.1220355101257624e-06,1.7093833312504898e-06,0.8055394563822277,8.020928871269644e-05
75,0.0001,0.05,9.511810065108637,1.2351491469261336e-06,2.065521693996203e-06,1.2351491469261336e-06,0.5979841076064748,5.927225535208516e-05
75,0.0001,0.05,9.752113396030541,8.926667525819289e-07,2.0127782738883714e-06,8.926667525819289e-07,0.4434997953636676,4.3800409658459845e-05
75,0.0001,0.05,9.992416726952444,6.452988523121979e-07,1.9627533564649316e-06,6.452988523121979e-07,0.32877225769947493,3.236717903560343e-05
75,0.0001,0.05,10.232720057874346,4.666024217694647e-07,1.9148013876811376e-06,4.666024217694647e-07,0.2436818903366941,2.3918365704994445e-05
75,0.0001,0.05,10.473023388796248,3.374910236922259e-07,1.8685223798685433e-06,3.374910236922259e-07,0.18061920334931686,1.767494770878521e-05
75,0.0001,0.05,10.71332671971815,2.441872328622053e-07,1.8236648432361727e-06,2.441872328622053e-07,0.1338991831574076,1.3061250641421593e-05
75,0.0001,0.05,10.953630050640053,1.7674513832522403e-07,1.7800671774419887e-06,1.7674513832522403e-07,0.09929127426483546,9.651868211064216e-06
75,0.0001,0.05,11.193933381561955,1.2798417299167193e-07,1.737622282595617e-06,1.2798417299167193e-07,0.07365477196833155,7.132437904548239e-06
75,0.0001,0.05,11.434236712483857,9.27197336861647e-08,1.6962561885389949e-06,9.27197336861647e-08,0.054661397442579286,5.270655284256328e-06
75,0.0001,0.05,11.67454004340576,6.72079530011328e-08,1.655915147438298e-06,6.72079530011328e-08,0.04058659231730778,3.894854382922848e-06
75,0.0001,0.05,11.914843374327662,4.8744998132490005e-08,1.6165578360135255e-06,4.8744998132490005e-08,0.03015357511284376,2.8781792424247096e-06
75,0.0001,0.05,12.155146705249564,3.5377875936895166e-08,1.5781506427071521e-06,3.5377875936895166e-08,0.022417299704803925,2.126887150740546e-06
75,0.0001,0.05,12.395450036171466,2.569570311142368e-08,1.5406648174283366e-06,2.569570311142368e-08,0.016678321475734552,1.5717050841616928e-06
75,0.0001,0.05,12.635753367093368,1.8679043705132673e-08,1.5040747458987815e-06,1.8679043705132673e-08,0.012418959733261622,1.1614423781371607e-06
75,0.0001,0.05,12.87605669801527,1.3591152392698222e-08,1.4683569030643493e-06,1.3591152392698222e-08,0.009256027852856836,8.582706838091251e-07
75,0.0001,0.05,13.116360028937173,9.89946149657909e-09,1.4334892165886658e-06,9.89946149657909e-09,0.00690584999316371,6.342359986308959e-07
75,0.0001,0.05,13.356663359859075,7.218896320006891e-09,1.3994506780338677e-06,7.218896320006891e-09,0.0051583785218847055,4.686811626002529e-07
75,0.0001,0.05,13.596966690780977,5.270945909639662e-09,1.3662211036841103e-06,5.270945909639662e-09,0.0038580474971629335,3.463411610740877e-07
75,0.0001,0.05,13.83727002170288,3.854106669152201e-09,1.333780985817445e-06,3.854106669152201e-09,0.002889609846094862,2.559356112872347e-07
75,0.0001,0.05,14.077573352624782,2.8225359361397617e-09,1.302111398686455e-06,2.8225359361397617e-09,0.0021676608767783475,1.8912865256922094e-07
75,0.0001,0.05,14.317876683546684,2.0706327668142603e-09,1.2711939376283194e-06,2.0706327668142603e-09,0.0016288881700281413,1.397603367587159e-07
75,0.0001,0.05,14.558180014468586,1.5218982992671425e-09,1.2410106782739513e-06,1.5218982992671425e-09,0.001226337795403873,1.0327864903261473e-07
75,0.0001,0.05,14.798483345390489,1.120886406774402e-09,1.2115441479871342e-06,1.120886406774402e-09,0.0009251717394175428,7.63197885273323e-08
75,0.0001,0.05,15.038786676312391,8.273861293708662e-10,1.1827773047806253e-06,8.273861293708662e-10,0.0006995282425750678,5.639800844988102e-08
75,0.0001,0.05,15.279090007234293,6.122160992564899e-10,1.1546935208374908e-06,6.122160992564899e-10,0.0005301979167705506,4.167641732872443e-08
75,0.0001,0.05,15.519393338156195,4.5418347852457554e-10,1.1272765689017688e-06,4.5418347852457554e-10,0.0004029033256382296,3.0797608091053854e-08
75,0.0001,0.05,15.759696669078098,3.378842959622678e-10,1.1005106104883342e-06,3.378842959622678e-10,0.00030702502342284276,2.2758498088930787e-08
75,0.0001,0.05,16.0,2.52111844862206e-10,1.0743801852759223e-06,2.52111844862206e-10,0.00023465794354487153,1.6817839675478693e-08
75,0.01,0.0,1.5818001446858627,0.06981384912630736,0.20182421628085245,0.06981384912630736,0.34591413465050463,0.0
75,0.01,0.0,1.822103475607765,0.051741849401432935,0.1250127946507893,0.051741849401432935,0.41389243033857936,0.0
75,0.01,0.0,2.0624068065296672,0.03836246754549798,0.07751198831467415,0.03836246754549798,0.4949230226137213,0.0
75,0.01,0.0,2.3027101374515695,0.02845482133532069,0.048137104284432276,0.02845482133532069,0.5911203375921199,0.0
75,0.01,0.0,2.5430134683734718,0.021116057803697276,0.029971437670598344,0.021116057803697276,0.7045393696416472,0.0
75,0.01,0.0,2.783316799295374,0.015678445313980886,0.01873764205168697,0.015678445313980886,0.8367352343871538,0.0
75,0.01,0.0,3.0236201302172763,0.011648089603022735,0.01179057169692404,0.011648089603022735,0.987915590730984,0.0005668883193352571
75,0.01,0.0,3.2639234611391785,0.008659632138328245,0.0074944470253321595,0.0074944470253321595,1.1554731268441307,0.0746193913275555
75,0.01,0.0,3.504226792061081,0.006442761311950843,0.004837688672337145,0.004837688672337145,1.3317850213867253,0.08384177455680156
75,0.01,0.0,3.7445301229829835,0.0047974549636055,0.003194727751560749,0.003194727751560749,1.5016788085500419,0.07257281145660732
75,0.01,0.0,3.9848334539048857,0.003575676765931359,0.002178707388189945,0.002178707388189945,1.641191830217277,0.05761543066308958
75,0.01,0.0,4.225136784826788,0.0026678432195987134,0.0015503921521243665,0.0015503921521243665,1.7207538208595816,0.044117896639482894
75,0.01,0.0,4.46544011574869,0.00199281715721841,0.0011618369123825153,0.0011618369123825153,1.7152296815323669,0.03321606393454151
75,0.01,0.0,4.705743446670592,0.0014905082117768573,0.0009215511996306935,0.0009215511996306935,1.6173905610173045,0.02479674264513678
75,0.01,0.0,4.946046777592494,0.001116400574141332,0.000772956565336196,0.000772956565336196,1.4443251072662222,0.0184288534997085
75,0.01,0.0,5.186350108514397,0.000837505646087889,0.0006810644378840697,0.0006810644378840697,1.2297010378193445,0.013662870140668783
75,0.01,0.0,5.426653439436299,0.0006293682231182158,0.0006242376007121267,0.0006242376007121267,1.0082190217318472,0.010115605972798428
75,0.01,0.0,5.666956770358202,0.0004738516852074976,0.0005890954235473971,0.0004738516852074976,0.8043716964461746,0.0074834651168479245
75,0.01,0.0,5.907260101280104,0.0003574992536224323,0.0005673632160669679,0.0003574992536224323,0.6301065058476322,0.005533715659938284
75,0.01,0.0,6.1475634322020065,0.0002703212802079219,0.0005539238426394605,0.0002703212802079219,0.48801163517322965,0.004090867622738273
75,0.01,0.0,6.387866763123909,0.00020489764386214616,0.0005456128250731757,0.00020489764386214616,0.37553670743473816,0.0030237475731214485
75,0.01,0.0,6.628170094045811,0.00015571323775586912,0.0005404732243797596,0.00015571323775586912,0.28810536902094214,0.002234779765203375
75,0.01,0.0,6.868473424967713,0.00011866590111397917,0.0005372948536114288,0.00011866590111397917,0.2208580639035829,0.0016515789466994976
75,0.01,0.0,7.1087767558896156,9.07019476368265e-05,0.0005353293233409703,9.07019476368265e-05,0.16943205552566976,0.0012205317772975828
75,0.01,0.0,7.349080086811518,6.954612233233091e-05,0.000534113823474629,6.954612233233091e-05,0.13020842988092862,0.0009019653073427541
75,0.01,0.0,7.58938341773342,5.350145386986092e-05,0.000533362148495474,5.350145386986092e-05,0.10030980642473343,0.0006665382732398065
75,0.01,0.0,7.829686748655322,4.1300854504086285e-05,0.0005328973065897413,4.1300854504086285e-05,0.07750246434606649,0.0004925575769556903
75,0.01,0.0,8.069990079577224,3.199704097395373e-05,0.0005326098445837983,3.199704097395373e-05,0.060075947336192106,0.0003639878352168567
75,0.01,0.0,8.310293410499128,2.4880841300695517e-05,0.0005324320757470353,2.4880841300695517e-05,0.046730545423632024,0.0002689772074474564
75,0.01,0.0,8.550596741421028,1.942053469365076e-05,0.0005323221420560752,1.942053469365076e-05,0.03648267310211752,0.0001987665600119023
75,0.01,0.0,8.790900072342932,1.521678180912926e-05,0.000532254158169652,1.521678180912926e-05,0.02858931503975029,0.00014688271442442506
75,0.01,0.0,9.031203403264833,1.1969115578135296e-05,0.0005322121163827089,1.1969115578135296e-05,0.0224893707033314,0.00010854198684411598
75,0.01,0.0,9.271506734186737,9.451008226133457e-06,0.0005321861174005624,9.451008226133457e-06,0.01775884021983973,8.020928871269644e-05
75,0.01,0.0,9.511810065108637,7.491303690970498e-06,0.0005321700394190634,7.491303690970498e-06,0.014076898615240129,5.927225535208516e-05
75,0.01,0.0,9.752113396030541,5.960377185266662e-06,0.0005321600966648577,5.960377185266662e-06,0.011200345953447863,4.3800409658459845e-05
75,0.01,0.0,9.992416726952444,4.759807480790994e-06,0.0005321539479849877,4.759807480790994e-06,0.008944418243656948,3.236717903560343e-05
75,0.01,0.0,10.232720057874346,3.8146613111360306e-06,0.0005321501455914693,3.8146613111360306e-06,0.007168392873210898,2.3918365704994445e-05
75,0.01,0.0,10.473023388796248,3.067721710772037e-06,0.0005321477941604674,3.067721710772037e-06,0.005764792684355233,1.767494770878521e-05
75,0.01,0.0,10.71332671971815,2.4751642956752083e-06,0.0005321463400164577,2.4751642956752083e-06,0.004651285012311949,1.3061250641421593e-05
75,0.01,0.0,10.953630050640053,2.003313095377019e-06,0.0005321454407620042,2.003313095377019e-06,0.003764596935207,9.651868211064216e-06
75,0.01,0.0,11.193933381561955,1.6262021465266996e-06,0.000532144884655754,1.6262021465266996e-06,0.003055938699060678,7.132437904548239e-06
75,0.01,0.0,11.434236712483857,1.3237392194049412e-06,0.0005321445407551372,1.3237392194049412e-06,0.0024875557635647173,5.270655284256328e-06
75,0.01,0.0,11.67454004340576,1.080320109025562e-06,0.0005321443280842054,1.080320109025562e-06,0.0020301261368600256,3.894854382922848e-06
75,0.01,0.0,11.914843374327662,8.837805716954846e-07,0.0005321441965667758,8.837805716954846e-07,0.0016607915249237976,2.8781792424247096e-06
75,0.01,0.0,12.155146705249564,7.24601697747556e-07,0.0005321441152353302,7.24601697747556e-07,0.0013616644006804722,2.126887150740546e-06
75,0.01,0.0,12.395450036171466,5.953058517502019e-07,0.0005321440649393044,5.953058517502019e-07,0.0011186930212556288,1.5717050841616928e-06
75,0.01,0.0,12.635753367093368,4.899961860570961e-07,0.000532144033835834,4.899961860570961e-07,0.0009207961658896649,1.1614423781371607e-06
75,0.01,0.0,12.87605669801527,4.040045518377142e-07,0.0005321440146011955,4.040045518377142e-07,0.0007592015333301968,8.582706838091251e-07
75,0.01,0.0,13.116360028937173,3.336214382695287e-07,0.0005321440027063391,3.336214382695287e-07,0.0006269382659070124,6.342359986308959e-07
75,0.01,0.0,13.356663359859075,2.758881395885228e-07,0.0005321439953504633,2.758881395885228e-07,0.0005184464017240792,4.686811626002529e-07
75,0.01,0.0,13.596966690780977,2.2843625525549647e-07,0.00053214399080153,2.2843625525549647e-07,0.0004292752698596097,3.463411610740877e-07
75,0.01,0.0,13.83727002170288,1.8936329645102807e-07,0.0005321439879884328,1.8936329645102807e-07,0.0003558497337663133,2.559356112872347e-07
75,0.01,0.0,14.077573352624782,1.5713591851623723e-07,0.0005321439862487906,1.5713591851623723e-07,0.0002952883478472164,1.8912865256922094e-07
75,0.01,0.0,14.317876683546684,1.3051435850607807e-07,0.0005321439851729818,1.3051435850607807e-07,0.0002452613618542589,1.397603367587159e-07
75,0.01,0.0,14.558180014468586,1.0849320410564489e-07,0.0005321439845076929,1.0849320410564489e-07,0.00020387941471520376,1.0327864903261473e-07
75,0.01,0.0,14.798483345390489,9.025478444566651e-08,0.0005321439840962729,9.025478444566651e-08,0.00016960594715534368,7.63197885273323e-08
75,0.01,0.0,15.038786676312391,7.513235133060097e-08,0.0005321439838418474,7.513235133060097e-08,0.00014118801228979076,5.639800844988102e-08
75,0.01,0.0,15.279090007234293,6.258088292445104e-08,0.0005321439836845086,6.258088292445104e-08,0.00011760141022575812,4.167641732872443e-08
75,0.01,0.0,15.519393338156195,5.2153844598686436e-08,0.000532143983587209,5.2153844598686436e-08,9.800701728715372e-05,3.0797608091053854e-08
75,0.01,0.0,15.759696669078098,4.348462341453803e-08,0.0005321439835270381,4.348462341453803e-08,8.171589787847067e-05,2.2758498088930787e-08
75,0.01,0.0,16.0,3.627164346139887e-08,0.000532143983489828,3.627164346139887e-08,6.816133337358724e-05,1.6817839675478693e-08
75,0.01,0.05,1.5818001446858627,0.05959981006101195,0.17229654440466502,0.05959981006101195,0.34591413465050463,0.0
75,0.01,0.05,1.822103475607765,0.043123003243998696,0.10418891500074665,0.043123003243998696,0.41389243033857936,0.0
75,0.01,0.05,2.0624068065296672,0.031213131675326727,0.06306663915226275,0.031213131675326727,0.4949230226137211,0.0
75,0.01,0.05,2.3027101374515695,0.022602185371112183,0.038236182945726976,0.022602185371112183,0.5911203375921198,0.0
75,0.01,0.05,2.5430134683734718,0.01637461774703313,0.02324159366049597,0.01637461774703313,0.7045393696416471,0.0
75,0.01,0.05,2.783316799295374,0.01186929934124254,0.01418525102499827,0.01186929934124254,0.8367352343871537,0.0
75,0.01,0.05,3.0236201302172763,0.00860875897973536,0.008714063286890249,0.00860875897973536,0.987915590730984,0.0005668883193352571
75,0.01,0.05,3.2639234611391785,0.006248115493896179,0.005407408747757948,0.005407408747757948,1.1554731268441303,0.0746193913275555
75,0.01,0.05,3.504226792061081,0.0045382185453693765,0.00340762095420171,0.00340762095420171,1.331785021386725,0.08384177455680156
75,0.01,0.05,3.7445301229829835,0.0032990434046987678,0.002196903482898709,0.002196903482898709,1.5016788085500405,0.07257281145660732
75,0.01,0.05,3.9848334539048857,0.002400485762691819,0.0014626478870382986,0.0014626478870382986,1.6411918302172774,0.05761543066308958
75,0.01,0.05,4.225136784826788,0.0017484972147360114,0.0010161228140481895,0.0010161228140481895,1.720753820859581,0.044117896639482894
75,0.01,0.05,4.46544011574869,0.0012750753602698338,0.0007433846172313765,0.0007433846172313765,1.715229681532366,0.03321606393454151
75,0.01,0.05,4.705743446670592,0.0009310361240311676,0.0005756408788768784,0.0005756408788768784,1.617390561017303,0.02479674264513678
75,0.01,0.05,4.946046777592494,0.0006807943908593839,0.000471358136360291,0.000471358136360291,1.4443251072662222,0.0184288534997085
75,0.01,0.05,5.186350108514397,0.0004985944273450149,0.0004054598735877978,0.0004054598735877978,1.2297010378193438,0.013662870140668783
75,0.01,0.05,5.426653439436299,0.0003657869835594216,0.0003628050807165876,0.0003628050807165876,1.0082190217318467,0.010115605972798428
75,0.01,0.05,5.666956770358202,0.00026886212326664307,0.0003342510986581369,0.00026886212326664307,0.804371696446174,0.0074834651168479245
75,0.01,0.05,5.907260101280104,0.0001980277681878736,0.0003142766601361824,0.0001980277681878736,0.6301065058476317,0.005533715659938284
75,0.01,0.05,6.1475634322020065,0.00014618235293518088,0.00029954685994994863,0.00014618235293518088,0.48801163517322976,0.004090867622738273
75,0.01,0.05,6.387866763123909,0.00010817214354603028,0.00028804679117774054,0.00010817214354603028,0.3755367074347382,0.0030237475731214485
75,0.01,0.05,6.628170094045811,8.025419916882718e-05,0.0002785584990711979,8.025419916882718e-05,0.2881053690209419,0.002234779765203375
75,0.01,0.05,6.868473424967713,5.970791841556122e-05,0.0002703452043373302,5.970791841556122e-05,0.22085806390358279,0.0016515789466994976
75,0.01,0.05,7.1087767558896156,4.45539651611378e-05,0.0002629606600882422,4.45539651611378e-05,0.16943205552566964,0.0012205317772975828
75,0.01,0.05,7.349080086811518,3.335081315306538e-05,0.0002561340550958462,3.335081315306538e-05,0.13020842988092854,0.0009019653073427541
75,0.01,0.05,7.58938341773342,2.504741145087413e-05,0.00024970052623586944,2.504741145087413e-05,0.10030980642473342,0.0006665382732398065
75,0.01,0.05,7.829686748655322,1.8876438705892103e-05,0.0002435592063447741,1.8876438705892103e-05,0.07750246434606647,0.0004925575769556903
75,0.01,0.05,8.069990079577224,1.4276922478890206e-05,0.00023764789590407723,1.4276922478890206e-05,0.0600759473361921,0.0003639878352168567
75,0.01,0.05,8.310293410499128,1.0838111235756172e-05,0.0002319277709580351,1.0838111235756172e-05,0.046730545423631975,0.0002689772074474564
75,0.01,0.05,8.550596741421028,8.258734119461394e-06,0.00022637415017108604,8.258734119461394e-06,0.03648267310211752,0.0001987665600119023
75,0.01,0.05,8.790900072342932,6.317407245217486e-06,0.000220970919955019,6.317407245217486e-06,0.028589315039750304,0.00014688271442442506
75,0.01,0.05,9.031203403264833,4.851118466321242e-06,0.00021570716808019162,4.851118466321242e-06,0.022489370703331395,0.00010854198684411598
75,0.01,0.05,9.271506734186737,3.739570454124422e-06,0.00021057515061972734,3.739570454124422e-06,0.017758840219839724,8.020928871269644e-05
75,0.01,0.05,9.511810065108637,2.8937748706121353e-06,0.00020556906387599025,2.8937748706121353e-06,0.014076898615240122,5.927225535208516e-05
75,0.01,0.05,9.752113396030541,2.2477336133048636e-06,0.00020068430231058473,2.2477336133048636e-06,0.011200345953447854,4.3800409658459845e-05
75,0.01,0.05,9.992416726952444,1.7523636776115843e-06,0.0001959170099021582,1.7523636776115843e-06,0.008944418243656955,3.236717903560343e-05
75,0.01,0.05,10.232720057874346,1.3710541229654483e-06,0.00019126380866891853,1.3710541229654483e-06,0.007168392873210898,2.3918365704994445e-05
75,0.01,0.05,10.473023388796248,1.0764115106430124e-06,0.00018672163416461241,1.0764115106430124e-06,0.005764792684355236,1.767494770878521e-05
75,0.01,0.05,10.71332671971815,8.478717472631287e-07,0.00018228763557142028,8.478717472631287e-07,0.004651285012311944,1.3061250641421593e-05
75,0.01,0.05,10.953630050640053,6.69944338189541e-07,0.00017795911480566077,6.69944338189541e-07,0.003764596935206999,9.651868211064216e-06
75,0.01,0.05,11.193933381561955,5.309188929392116e-07,0.00017373348919021283,5.309188929392116e-07,0.0030559386990606794,7.132437904548239e-06
75,0.01,0.05,11.434236712483857,4.2191002552740743e-07,0.0001696082683681437,4.2191002552740743e-07,0.0024875557635647186,5.270655284256328e-06
75,0.01,0.05,11.67454004340576,3.361503967216232e-07,0.00016558103982718207,3.361503967216232e-07,0.002030126136860026,3.894854382922848e-06
75,0.01,0.05,11.914843374327662,2.6846605257121365e-07,0.0001616494596355385,2.6846605257121365e-07,0.0016607915249237965,2.8781792424247096e-06
75,0.01,0.05,12.155146705249564,2.1488595616330553e-07,0.00015781124633640963,2.1488595616330553e-07,0.001361664400680472,2.126887150740546e-06
75,0.01,0.05,12.395450036171466,1.7235051936872438e-07,0.0001540641767616256,1.7235051936872438e-07,0.00111869302125563,1.5717050841616928e-06
75,0.01,0.05,12.635753367093368,1.3849334456744145e-07,0.00015040608301581109,1.3849334456744145e-07,0.0009207961658896646,1.1614423781371607e-06
75,0.01,0.05,12.87605669801527,1.1147724340206345e-07,0.00014683485017881158,1.1147724340206345e-07,0.0007592015333301967,8.582706838091251e-07
75,0.01,0.05,13.116360028937173,8.987060637773193e-08,0.00014334841445307698,8.987060637773193e-08,0.0006269382659070134,6.342359986308959e-07
