angle_deg,label_noise,samples_per_source,budget,step_size,batch_size,steps,seed,method,target_risk,hindsight_static_grid,gain_vs_hindsight_static
70,0.0,1024,8.0,0.025,32,320,13,static_0.9,0.023895857469610236,2.5897093600338546e-05,0.001083748245204149
70,0.0,1024,8.0,0.025,32,320,13,static_1.0,0.12228511002928634,2.5897093600338546e-05,0.00021177634459450045
70,0.0,1024,8.0,0.025,32,320,13,prepare_AB,8.030046740750367e-06,2.5897093600338546e-05,3.225024017471484
70,0.0,1024,8.0,0.025,32,320,13,prepare_BA,0.0005032859764985581,2.5897093600338546e-05,0.05145602065153655
70,0.0,1024,8.0,0.025,32,320,13,matched_static,0.0097402710658448,2.5897093600338546e-05,0.002658765184795442
70,0.0,1024,8.0,0.025,32,320,13,greedy_oracle,5.984071124017839e-06,2.5897093600338546e-05,4.327671423622829
70,0.0,1024,8.0,0.025,32,320,14,static_0.0,0.11874239097002601,1.88943848316102e-05,0.00015912080493965872
70,0.0,1024,8.0,0.025,32,320,14,static_0.1,0.027169964604430843,1.88943848316102e-05,0.0006954144072947717
70,0.0,1024,8.0,0.025,32,320,14,static_0.2,0.005322613256460979,1.88943848316102e-05,0.0035498323701566724
70,0.0,1024,8.0,0.025,32,320,14,static_0.3,0.0009054528542023695,1.88943848316102e-05,0.020867331461729855
70,0.0,1024,8.0,0.025,32,320,14,static_0.4,9.382031065710577e-05,1.88943848316102e-05,0.20138906702905035
70,0.0,1024,8.0,0.025,32,320,14,static_0.5,1.88943848316102e-05,1.88943848316102e-05,1.0
70,0.0,1024,8.0,0.025,32,320,14,static_0.6,0.0002720624702470121,1.88943848316102e-05,0.06944869983153329
70,0.0,1024,8.0,0.025,32,320,14,static_0.7,0.0013927255878508208,1.88943848316102e-05,0.013566480716970957
70,0.0,1024,8.0,0.025,32,320,14,static_0.8,0.006188251509280125,1.88943848316102e-05,0.003053267114834538
70,0.0,1024,8.0,0.025,32,320,14,static_0.9,0.030756986041729596,1.88943848316102e-05,0.0006143119747160925
70,0.0,1024,8.0,0.025,32,320,14,static_1.0,0.12078310011822489,1.88943848316102e-05,0.00015643235529735536
70,0.0,1024,8.0,0.025,32,320,14,prepare_AB,0.000181191765817737,1.88943848316102e-05,0.10427838564483273
70,0.0,1024,8.0,0.025,32,320,14,prepare_BA,1.0919238577199708e-05,1.88943848316102e-05,1.730375675742013
70,0.0,1024,8.0,0.025,32,320,14,matched_static,0.008518769039125011,1.88943848316102e-05,0.0022179712520473383
70,0.0,1024,8.0,0.025,32,320,14,greedy_oracle,8.01602127335195e-06,1.88943848316102e-05,2.3570776807219467
70,0.0,1024,8.0,0.025,32,320,15,static_0.0,0.1167414379822626,6.752912252104256e-06,5.784503231089442e-05
70,0.0,1024,8.0,0.025,32,320,15,static_0.1,0.024993290688656022,6.752912252104256e-06,0.0002701890013694465
70,0.0,1024,8.0,0.025,32,320,15,static_0.2,0.004544321548464569,6.752912252104256e-06,0.001486011097605081
70,0.0,1024,8.0,0.025,32,320,15,static_0.3,0.0009650928725797836,6.752912252104256e-06,0.006997163116595287
70,0.0,1024,8.0,0.025,32,320,15,static_0.4,0.00015992027116882297,6.752912252104256e-06,0.04222674338124034
70,0.0,1024,8.0,0.025,32,320,15,static_0.5,6.752912252104256e-06,6.752912252104256e-06,1.0
70,0.0,1024,8.0,0.025,32,320,15,static_0.6,0.00016385171001822646,6.752912252104256e-06,0.04121355981791755
70,0.0,1024,8.0,0.025,32,320,15,static_0.7,0.0011960906255350846,6.752912252104256e-06,0.005645819896868822
70,0.0,1024,8.0,0.025,32,320,15,static_0.8,0.00526332350519552,6.752912252104256e-06,0.0012830129566306035
70,0.0,1024,8.0,0.025,32,320,15,static_0.9,0.027296277439316043,6.752912252104256e-06,0.0002473931570748814
70,0.0,1024,8.0,0.025,32,320,15,static_1.0,0.11714744207778181,6.752912252104256e-06,5.764455571825937e-05
70,0.0,1024,8.0,0.025,32,320,15,prepare_AB,2.4684525085506826e-06,6.752912252104256e-06,2.735686519676708
70,0.0,1024,8.0,0.025,32,320,15,prepare_BA,3.421105150822783e-05,6.752912252104256e-06,0.19738978939247648
70,0.0,1024,8.0,0.025,32,320,15,matched_static,0.007326324295534305,6.752912252104256e-06,0.0009217326424139365
70,0.0,1024,8.0,0.025,32,320,15,greedy_oracle,5.46635583584394e-06,6.752912252104256e-06,1.2353590682524032
70,0.0,1024,8.0,0.025,32,320,16,static_0.0,0.12103809846113392,3.9163778199075335e-06,3.235657094501618e-05
70,0.0,1024,8.0,0.025,32,320,16,static_0.1,0.027976339278644187,3.9163778199075335e-06,0.000139988930678186
70,0.0,1024,8.0,0.025,32,320,16,static_0.2,0.005433385117116993,3.9163778199075335e-06,0.0007207988639659693
70,0.0,1024,8.0,0.025,32,320,16,static_0.3,0.0010098951254438348,3.9163778199075335e-06,0.003878004479114938
70,0.0,1024,8.0,0.025,32,320,16,static_0.4,0.00014134241031794014,3.9163778199075335e-06,0.02770844087841652
70,0.0,1024,8.0,0.025,32,320,16,static_0.5,3.9163778199075335e-06,3.9163778199075335e-06,1.0
70,0.0,1024,8.0,0.025,32,320,16,static_0.6,0.00013144350259742906,3.9163778199075335e-06,0.029795141962263377
70,0.0,1024,8.0,0.025,32,320,16,static_0.7,0.0009278418989813555,3.9163778199075335e-06,0.004220953832982952
70,0.0,1024,8.0,0.025,32,320,16,static_0.8,0.00435873985258249,3.9163778199075335e-06,0.0008985114855127535
70,0.0,1024,8.0,0.025,32,320,16,static_0.9,0.022374270018304578,3.9163778199075335e-06,0.00017503935622049398
70,0.0,1024,8.0,0.025,32,320,16,static_1.0,0.11725685147508039,3.9163778199075335e-06,3.3399991306604786e-05
70,0.0,1024,8.0,0.025,32,320,16,prepare_AB,0.0003894328824316767,3.9163778199075335e-06,0.010056618217375711
70,0.0,1024,8.0,0.025,32,320,16,prepare_BA,0.00038940310169689393,3.9163778199075335e-06,0.0100573873265036
70,0.0,1024,8.0,0.025,32,320,16,matched_static,0.008708629584518486,3.9163778199075335e-06,0.00044971229765814824
70,0.0,1024,8.0,0.025,32,320,16,greedy_oracle,4.453413920116413e-06,3.9163778199075335e-06,0.8794102435026203
70,0.0,1024,8.0,0.025,32,320,17,static_0.0,0.11896070888544166,1.945589780959787e-05,0.00016354893974559082
70,0.0,1024,8.0,0.025,32,320,17,static_0.1,0.026114597133134458,1.945589780959787e-05,0.0007450200250231711
70,0.0,1024,8.0,0.025,32,320,17,static_0.2,0.0073289153445548465,1.945589780959787e-05,0.002654676291772559
70,0.0,1024,8.0,0.025,32,320,17,static_0.3,0.0016544434757515638,1.945589780959787e-05,0.0117597839362627
70,0.0,1024,8.0,0.025,32,320,17,static_0.4,0.00030897871711424554,1.945589780959787e-05,0.06296840763438087
70,0.0,1024,8.0,0.025,32,320,17,static_0.5,1.945589780959787e-05,1.945589780959787e-05,1.0
70,0.0,1024,8.0,0.025,32,320,17,static_0.6,8.255878200621104e-05,1.945589780959787e-05,0.23566115362668708
70,0.0,1024,8.0,0.025,32,320,17,static_0.7,0.0007954481118679535,1.945589780959787e-05,0.024459040783828774
70,0.0,1024,8.0,0.025,32,320,17,static_0.8,0.004518594296957843,1.945589780959787e-05,0.004305741239636542
70,0.0,1024,8.0,0.025,32,320,17,static_0.9,0.023713837277084333,1.945589780959787e-05,0.0008204449403217804
70,0.0,1024,8.0,0.025,32,320,17,static_1.0,0.11846227539783527,1.945589780959787e-05,0.00016423707669178703
70,0.0,1024,8.0,0.025,32,320,17,prepare_AB,0.00022033930029506803,1.945589780959787e-05,0.08829971677110458
70,0.0,1024,8.0,0.025,32,320,17,prepare_BA,0.0001712079919705709,1.945589780959787e-05,0.11363895800461325
70,0.0,1024,8.0,0.025,32,320,17,matched_static,0.010537950780573785,1.945589780959787e-05,0.0018462695655652422
70,0.0,1024,8.0,0.025,32,320,17,greedy_oracle,6.552207437479343e-06,1.945589780959787e-05,2.9693653620164717
70,0.0,1024,8.0,0.025,32,320,18,static_0.0,0.11882162829169526,4.2775899174410584e-05,0.0003600009509161077
70,0.0,1024,8.0,0.025,32,320,18,static_0.1,0.02885667997104668,4.2775899174410584e-05,0.0014823569176124814
70,0.0,1024,8.0,0.025,32,320,18,static_0.2,0.007907350944248919,4.2775899174410584e-05,0.005409637118170637
70,0.0,1024,8.0,0.025,32,320,18,static_0.3,0.001999175375048795,4.2775899174410584e-05,0.021396771743132603
70,0.0,1024,8.0,0.025,32,320,18,static_0.4,0.00041110266153122026,4.2775899174410584e-05,0.10405162305465168
70,0.0,1024,8.0,0.025,32,320,18,static_0.5,4.2775899174410584e-05,4.2775899174410584e-05,1.0
70,0.0,1024,8.0,0.025,32,320,18,static_0.6,6.743083483671377e-05,4.2775899174410584e-05,0.634367041102101
70,0.0,1024,8.0,0.025,32,320,18,static_0.7,0.000775631415616447,4.2775899174410584e-05,0.055149776444284
70,0.0,1024,8.0,0.025,32,320,18,static_0.8,0.0044524037484503,4.2775899174410584e-05,0.009607372015464485
70,0.0,1024,8.0,0.025,32,320,18,static_0.9,0.023407548374738785,4.2775899174410584e-05,0.0018274403833155781
70,0.0,1024,8.0,0.025,32,320,18,static_1.0,0.12364016089486979,4.2775899174410584e-05,0.0003459709115938678
70,0.0,1024,8.0,0.025,32,320,18,prepare_AB,2.1674930276921898e-07,4.2775899174410584e-05,197.35195743607844
70,0.0,1024,8.0,0.025,32,320,18,prepare_BA,1.4621836003194052e-05,4.2775899174410584e-05,2.9254807101561284
70,0.0,1024,8.0,0.025,32,320,18,matched_static,0.011286326185543994,4.2775899174410584e-05,0.0037900640537219072
70,0.0,1024,8.0,0.025,32,320,18,greedy_oracle,1.0396442873366267e-05,4.2775899174410584e-05,4.1144745078140526
70,0.0,1024,8.0,0.025,32,320,19,static_0.0,0.11904988893610763,9.867224997071524e-06,8.288310963790249e-05
70,0.0,1024,8.0,0.025,32,320,19,static_0.1,0.029699055574285756,9.867224997071524e-06,0.0003322403627411921
70,0.0,1024,8.0,0.025,32,320,19,static_0.2,0.006659566138810301,9.867224997071524e-06,0.0014816618367325435
70,0.0,1024,8.0,0.025,32,320,19,static_0.3,0.0014345609252353186,9.867224997071524e-06,0.0068782195468295995
70,0.0,1024,8.0,0.025,32,320,19,static_0.4,0.00022319918119001188,9.867224997071524e-06,0.04420815947649668
70,0.0,1024,8.0,0.025,32,320,19,static_0.5,9.867224997071524e-06,9.867224997071524e-06,1.0
70,0.0,1024,8.0,0.025,32,320,19,static_0.6,0.00012745755056030084,9.867224997071524e-06,0.07741577453587803
70,0.0,1024,8.0,0.025,32,320,19,static_0.7,0.0009393112196214425,9.867224997071524e-06,0.010504745169602226
70,0.0,1024,8.0,0.025,32,320,19,static_0.8,0.004508771472617815,9.867224997071524e-06,0.0021884509022016513
70,0.0,1024,8.0,0.025,32,320,19,static_0.9,0.020599535987516654,9.867224997071524e-06,0.0004790022941803677
70,0.0,1024,8.0,0.025,32,320,19,static_1.0,0.11494428413103254,9.867224997071524e-06,8.584354647703253e-05
70,0.0,1024,8.0,0.025,32,320,19,prepare_AB,1.5916707097297894e-05,9.867224997071524e-06,0.6199287915995286
70,0.0,1024,8.0,0.025,32,320,19,prepare_BA,0.00010829584377124893,9.867224997071524e-06,0.09111360744290296
70,0.0,1024,8.0,0.025,32,320,19,matched_static,0.010285147579782713,9.867224997071524e-06,0.0009593663990264281
70,0.0,1024,8.0,0.025,32,320,19,greedy_oracle,7.369212851511283e-06,9.867224997071524e-06,1.338979507838201
70,0.1,128,4.0,0.025,32,160,0,static_0.0,0.13387958920264412,0.0036724874254142788,0.02743127199065044
70,0.1,128,4.0,0.025,32,160,0,static_0.1,0.06966234343910441,0.0036724874254142788,0.05271840199611713
70,0.1,128,4.0,0.025,32,160,0,static_0.2,0.035110694383228044,0.0036724874254142788,0.10459740229941399
70,0.1,128,4.0,0.025,32,160,0,static_0.3,0.015545496530605099,0.0036724874254142788,0.23624124312684977
70,0.1,128,4.0,0.025,32,160,0,static_0.4,0.007027610760323114,0.0036724874254142788,0.5225797999725054
70,0.1,128,4.0,0.025,32,160,0,static_0.5,0.0036724874254142788,0.0036724874254142788,1.0
70,0.1,128,4.0,0.025,32,160,0,static_0.6,0.005943953646667081,0.0036724874254142788,0.6178526354211278
70,0.1,128,4.0,0.025,32,160,0,static_0.7,0.013760593752507695,0.0036724874254142788,0.2668843722491999
70,0.1,128,4.0,0.025,32,160,0,static_0.8,0.032125573525015744,0.0036724874254142788,0.11431663383548821
70,0.1,128,4.0,0.025,32,160,0,static_0.9,0.06587739131431222,0.0036724874254142788,0.055747311059908516
70,0.1,128,4.0,0.025,32,160,0,static_1.0,0.1383963220159731,0.0036724874254142788,0.026536018962920245
70,0.1,128,4.0,0.025,32,160,0,prepare_AB,0.001465968810950364,0.0036724874254142788,2.5051606814427823
70,0.1,128,4.0,0.025,32,160,0,prepare_BA,0.002104489663768015,0.0036724874254142788,1.7450726837207737
70,0.1,128,4.0,0.025,32,160,0,matched_static,0.011268305384778772,0.0036724874254142788,0.3259130188621862
70,0.1,128,4.0,0.025,32,160,0,greedy_oracle,0.0031669261849045383,0.0036724874254142788,1.1596378352358028
70,0.1,128,4.0,0.025,32,160,1,static_0.0,0.13736844877320395,0.002592818832428392,0.01887492255742911
70,0.1,128,4.0,0.025,32,160,1,static_0.1,0.058058910882377426,0.002592818832428392,0.04465841320518791
70,0.1,128,4.0,0.025,32,160,1,static_0.2,0.021842078206134135,0.002592818832428392,0.11870751528122558
70,0.1,128,4.0,0.025,32,160,1,static_0.3,0.008553155625831596,0.002592818832428392,0.3031417813324659
70,0.1,128,4.0,0.025,32,160,1,static_0.4,0.003324688648035549,0.002592818832428392,0.7798681641844583
70,0.1,128,4.0,0.025,32,160,1,static_0.5,0.002592818832428392,0.002592818832428392,1.0
70,0.1,128,4.0,0.025,32,160,1,static_0.6,0.00610446603698833,0.002592818832428392,0.42474129870129845
70,0.1,128,4.0,0.025,32,160,1,static_0.7,0.014058137737477425,0.002592818832428392,0.1844354409415286
70,0.1,128,4.0,0.025,32,160,1,static_0.8,0.02926154631573854,0.002592818832428392,0.0886084010889686
70,0.1,128,4.0,0.025,32,160,1,static_0.9,0.06965388653851727,0.002592818832428392,0.03722432388599899
70,0.1,128,4.0,0.025,32,160,1,static_1.0,0.1479585186224956,0.002592818832428392,0.01752395777254139
70,0.1,128,4.0,0.025,32,160,1,prepare_AB,0.0020299081047424864,0.002592818832428392,1.2773084783349424
70,0.1,128,4.0,0.025,32,160,1,prepare_BA,0.000754437585767719,0.002592818832428392,3.436757236571039
70,0.1,128,4.0,0.025,32,160,1,matched_static,0.006042132393844864,0.002592818832428392,0.42912314120586026
70,0.1,128,4.0,0.025,32,160,1,greedy_oracle,0.0023803391895098336,0.002592818832428392,1.0892644392257025
70,0.1,128,4.0,0.025,32,160,2,static_0.0,0.13867793356192215,0.0011635161717917463,0.008390059917299068
70,0.1,128,4.0,0.025,32,160,2,static_0.1,0.06795681842581874,0.0011635161717917463,0.017121404426280396
70,0.1,128,4.0,0.025,32,160,2,static_0.2,0.03215271995169621,0.0011635161717917463,0.0361871771203097
70,0.1,128,4.0,0.025,32,160,2,static_0.3,0.015311497902832441,0.0011635161717917463,0.07598970258661042
70,0.1,128,4.0,0.025,32,160,2,static_0.4,0.006245646566667655,0.0011635161717917463,0.1862923492983588
70,0.1,128,4.0,0.025,32,160,2,static_0.5,0.0020751991911786803,0.0011635161717917463,0.5606768626056025
70,0.1,128,4.0,0.025,32,160,2,static_0.6,0.0011635161717917463,0.0011635161717917463,1.0
70,0.1,128,4.0,0.025,32,160,2,static_0.7,0.003887283134173623,0.0011635161717917463,0.2993134617756862
70,0.1,128,4.0,0.025,32,160,2,static_0.8,0.01484957651823974,0.0011635161717917463,0.07835349178898125
70,0.1,128,4.0,0.025,32,160,2,static_0.9,0.04866695678645395,0.0011635161717917463,0.023907724020985045
70,0.1,128,4.0,0.025,32,160,2,static_1.0,0.13967415400458433,0.0011635161717917463,0.008330218142961207
70,0.1,128,4.0,0.025,32,160,2,prepare_AB,0.0001476184924445405,0.0011635161717917463,7.881913387165048
70,0.1,128,4.0,0.025,32,160,2,prepare_BA,0.0030789751413073476,0.0011635161717917463,0.3778907325954284
70,0.1,128,4.0,0.025,32,160,2,matched_static,0.011632258288280933,0.0011635161717917463,0.10002496015446506
70,0.1,128,4.0,0.025,32,160,2,greedy_oracle,0.001244450095778033,0.0011635161717917463,0.9349641064267131
70,0.1,128,4.0,0.025,32,160,3,static_0.0,0.1315989439805868,0.00305154075091475,0.02318818569976448
70,0.1,128,4.0,0.025,32,160,3,static_0.1,0.07487712208853209,0.00305154075091475,0.040753980198473906
70,0.1,128,4.0,0.025,32,160,3,static_0.2,0.03643740966179847,0.00305154075091475,0.08374746666237451
70,0.1,128,4.0,0.025,32,160,3,static_0.3,0.01704019548761483,0.00305154075091475,0.17907897553949267
70,0.1,128,4.0,0.025,32,160,3,static_0.4,0.007306220173995674,0.00305154075091475,0.4176633988906884
70,0.1,128,4.0,0.025,32,160,3,static_0.5,0.003130776041160792,0.00305154075091475,0.97469148568779
70,0.1,128,4.0,0.025,32,160,3,static_0.6,0.00305154075091475,0.00305154075091475,1.0
70,0.1,128,4.0,0.025,32,160,3,static_0.7,0.006610481786284052,0.00305154075091475,0.46162153524820637
70,0.1,128,4.0,0.025,32,160,3,static_0.8,0.020419164588358657,0.00305154075091475,0.14944493628571315
70,0.1,128,4.0,0.025,32,160,3,static_0.9,0.054571573256860524,0.00305154075091475,0.055918137755559795
70,0.1,128,4.0,0.025,32,160,3,static_1.0,0.14653599236905926,0.00305154075091475,0.02082451349719781
70,0.1,128,4.0,0.025,32,160,3,prepare_AB,0.0015637912336061558,0.00305154075091475,1.951373486010529
70,0.1,128,4.0,0.025,32,160,3,prepare_BA,0.0024402747026911853,0.00305154075091475,1.2504906712139612
70,0.1,128,4.0,0.025,32,160,3,matched_static,0.01157298209870088,0.00305154075091475,0.2636779980206916
70,0.1,128,4.0,0.025,32,160,3,greedy_oracle,0.0027875722154536886,0.00305154075091475,1.0946947792052444
70,0.1,128,4.0,0.025,32,160,4,static_0.0,0.13975888314602375,0.0020353108344002674,0.01456301587838049
70,0.1,128,4.0,0.025,32,160,4,static_0.1,0.06501982004350638,0.0020353108344002674,0.0313029293688969
70,0.1,128,4.0,0.025,32,160,4,static_0.2,0.028050127957064717,0.0020353108344002674,0.07255977004866579
70,0.1,128,4.0,0.025,32,160,4,static_0.3,0.011495589503744694,0.0020353108344002674,0.17705145384125484
70,0.1,128,4.0,0.025,32,160,4,static_0.4,0.004961005059024245,0.0020353108344002674,0.41026179376656036
70,0.1,128,4.0,0.025,32,160,4,static_0.5,0.0020353108344002674,0.0020353108344002674,1.0
70,0.1,128,4.0,0.025,32,160,4,static_0.6,0.002887687815031347,0.0020353108344002674,0.7048237083682722
70,0.1,128,4.0,0.025,32,160,4,static_0.7,0.008088029163081703,0.0020353108344002674,0.2516448436771923
70,0.1,128,4.0,0.025,32,160,4,static_0.8,0.024364216666262973,0.0020353108344002674,0.08353688781706467
70,0.1,128,4.0,0.025,32,160,4,static_0.9,0.05452413109716926,0.0020353108344002674,0.037328624839029025
70,0.1,128,4.0,0.025,32,160,4,static_1.0,0.13842781419381228,0.0020353108344002674,0.014703048272875538
70,0.1,128,4.0,0.025,32,160,4,prepare_AB,0.000483163807933184,0.0020353108344002674,4.212465422662054
70,0.1,128,4.0,0.025,32,160,4,prepare_BA,0.0017802717264786083,0.0020353108344002674,1.1432585285315566
70,0.1,128,4.0,0.025,32,160,4,matched_static,0.008080496515565172,0.0020353108344002674,0.2518794272703071
70,0.1,128,4.0,0.025,32,160,4,greedy_oracle,0.0016303208155952387,0.0020353108344002674,1.2484112420886713
70,0.1,128,4.0,0.025,32,160,5,static_0.0,0.14049072293775694,0.002366057341344862,0.016841377792561583
70,0.1,128,4.0,0.025,32,160,5,static_0.1,0.07257949338460731,0.002366057341344862,0.03259952957796005
70,0.1,128,4.0,0.025,32,160,5,static_0.2,0.03415925154854532,0.002366057341344862,0.06926549131155132
70,0.1,128,4.0,0.025,32,160,5,static_0.3,0.014080928160798341,0.002366057341344862,0.1680327684599674
70,0.1,128,4.0,0.025,32,160,5,static_0.4,0.0052220803245990825,0.002366057341344862,0.45308712127604295
70,0.1,128,4.0,0.025,32,160,5,static_0.5,0.002366057341344862,0.002366057341344862,1.0
70,0.1,128,4.0,0.025,32,160,5,static_0.6,0.0030703323927725864,0.002366057341344862,0.7706192811287945
70,0.1,128,4.0,0.025,32,160,5,static_0.7,0.007424287471662715,0.002366057341344862,0.31869150411749464
70,0.1,128,4.0,0.025,32,160,5,static_0.8,0.022308694600973494,0.002366057341344862,0.10605987412825192
70,0.1,128,4.0,0.025,32,160,5,static_0.9,0.06023821230061638,0.002366057341344862,0.039278345936581714
70,0.1,128,4.0,0.025,32,160,5,static_1.0,0.1471715951376878,0.002366057341344862,0.01607686142921312
70,0.1,128,4.0,0.025,32,160,5,prepare_AB,0.001247633795279328,0.002366057341344862,1.8964357572689303
70,0.1,128,4.0,0.025,32,160,5,prepare_BA,0.001027676421242553,0.002366057341344862,2.3023368955805044
70,0.1,128,4.0,0.025,32,160,5,matched_static,0.009675137962626595,0.002366057341344862,0.2445502431577242
70,0.1,128,4.0,0.025,32,160,5,greedy_oracle,0.0024434156009902315,0.002366057341344862,0.9683401138905642
70,0.1,128,4.0,0.025,32,160,6,static_0.0,0.14341087614224315,0.0020890466263824396,0.014566863285253227
70,0.1,128,4.0,0.025,32,160,6,static_0.1,0.05669857617030958,0.0020890466263824396,0.03684478107717239
70,0.1,128,4.0,0.025,32,160,6,static_0.2,0.021674117369732182,0.0020890466263824396,0.09638439207216737
70,0.1,128,4.0,0.025,32,160,6,static_0.3,0.008849919359174794,0.0020890466263824396,0.2360526171593536
70,0.1,128,4.0,0.025,32,160,6,static_0.4,0.0032544807084214688,0.0020890466263824396,0.6418986048916223
70,0.1,128,4.0,0.025,32,160,6,static_0.5,0.0020890466263824396,0.0020890466263824396,1.0
70,0.1,128,4.0,0.025,32,160,6,static_0.6,0.0037840339736108165,0.0020890466263824396,0.5520686761670432
70,0.1,128,4.0,0.025,32,160,6,static_0.7,0.009653288645073118,0.0020890466263824396,0.21640776560106853
70,0.1,128,4.0,0.025,32,160,6,static_0.8,0.023647602117167495,0.0020890466263824396,0.088340738144687
70,0.1,128,4.0,0.025,32,160,6,static_0.9,0.056035991345841106,0.0020890466263824396,0.03728044380422093
70,0.1,128,4.0,0.025,32,160,6,static_1.0,0.13885251174267968,0.0020890466263824396,0.015045076247910037
70,0.1,128,4.0,0.025,32,160,6,prepare_AB,0.0013886422419236862,0.0020890466263824396,1.5043807276728693
70,0.1,128,4.0,0.025,32,160,6,prepare_BA,0.0008395065537999823,0.0020890466263824396,2.4884220580845735
70,0.1,128,4.0,0.025,32,160,6,matched_static,0.0057903722369647545,0.0020890466263824396,0.360779331775308
70,0.1,128,4.0,0.025,32,160,6,greedy_oracle,0.0020846239235685054,0.0020890466263824396,1.0021215830653825
70,0.1,128,4.0,0.025,32,160,7,static_0.0,0.14055916168887603,0.0011980144770008488,0.008523204482768772
70,0.1,128,4.0,0.025,32,160,7,static_0.1,0.05980421339105023,0.0011980144770008488,0.02003227547141575
70,0.1,128,4.0,0.025,32,160,7,static_0.2,0.02269333940364592,0.0011980144770008488,0.052791458131912286
70,0.1,128,4.0,0.025,32,160,7,static_0.3,0.010230823748239385,0.0011980144770008488,0.11709853541431736
70,0.1,128,4.0,0.025,32,160,7,static_0.4,0.0035303599307383833,0.0011980144770008488,0.3393462707781983
70,0.1,128,4.0,0.025,32,160,7,static_0.5,0.0011980144770008488,0.0011980144770008488,1.0
70,0.1,128,4.0,0.025,32,160,7,static_0.6,0.001517335652652692,0.0011980144770008488,0.7895513922093719
70,0.1,128,4.0,0.025,32,160,7,static_0.7,0.005785861834718311,0.0011980144770008488,0.20705895011389866
70,0.1,128,4.0,0.025,32,160,7,static_0.8,0.01956355188369555,0.0011980144770008488,0.06123706390961069
70,0.1,128,4.0,0.025,32,160,7,static_0.9,0.056349044379968315,0.0011980144770008488,0.021260599717051003
70,0.1,128,4.0,0.025,32,160,7,static_1.0,0.15118804313461376,0.0011980144770008488,0.007924002799177505
70,0.1,128,4.0,0.025,32,160,7,prepare_AB,0.00020994128058310157,0.0011980144770008488,5.706426452546268
70,0.1,128,4.0,0.025,32,160,7,prepare_BA,0.0014046067573183934,0.0011980144770008488,0.8529180646176298
70,0.1,128,4.0,0.025,32,160,7,matched_static,0.00666733488674511,0.0011980144770008488,0.17968416126547695
70,0.1,128,4.0,0.025,32,160,7,greedy_oracle,0.0009334623952201067,0.0011980144770008488,1.283409469021365
70,0.1,128,4.0,0.025,32,160,8,static_0.0,0.1377002171837717,0.0020417887055643813,0.014827781301459057
70,0.1,128,4.0,0.025,32,160,8,static_0.1,0.05973648256969906,0.0020417887055643813,0.034179928541692634
70,0.1,128,4.0,0.025,32,160,8,static_0.2,0.02557858607182547,0.0020417887055643813,0.0798241427352933
70,0.1,128,4.0,0.025,32,160,8,static_0.3,0.011003279919567083,0.0020417887055643813,0.18556182524571402
70,0.1,128,4.0,0.025,32,160,8,static_0.4,0.003972908701465622,0.0020417887055643813,0.513927920068024
70,0.1,128,4.0,0.025,32,160,8,static_0.5,0.0020417887055643813,0.0020417887055643813,1.0
70,0.1,128,4.0,0.025,32,160,8,static_0.6,0.0045653064388636675,0.0020417887055643813,0.4472402308381724
70,0.1,128,4.0,0.025,32,160,8,static_0.7,0.01131817058766342,0.0020417887055643813,0.18039918109998185
70,0.1,128,4.0,0.025,32,160,8,static_0.8,0.029312932100581567,0.0020417887055643813,0.06965487787296011
70,0.1,128,4.0,0.025,32,160,8,static_0.9,0.05900185555225958,0.0020417887055643813,0.03460549988560805
70,0.1,128,4.0,0.025,32,160,8,static_1.0,0.13319827955897576,0.0020417887055643813,0.015328942027816098
70,0.1,128,4.0,0.025,32,160,8,prepare_AB,0.001551233244848831,0.0020417887055643813,1.3162357835899496
70,0.1,128,4.0,0.025,32,160,8,prepare_BA,0.0005806028784435306,0.0020417887055643813,3.5166699673242587
70,0.1,128,4.0,0.025,32,160,8,matched_static,0.006965464226986271,0.0020417887055643813,0.2931303125000466
70,0.1,128,4.0,0.025,32,160,8,greedy_oracle,0.0022388893401817404,0.0020417887055643813,0.9119649948392002
70,0.1,128,4.0,0.025,32,160,9,static_0.0,0.14791402931440478,0.001685618604635083,0.011395934600984647
70,0.1,128,4.0,0.025,32,160,9,static_0.1,0.0587219784802225,0.001685618604635083,0.028705071733964097
70,0.1,128,4.0,0.025,32,160,9,static_0.2,0.017867741389419104,0.001685618604635083,0.09433865019074378
70,0.1,128,4.0,0.025,32,160,9,static_0.3,0.00597687612868574,0.001685618604635083,0.2820233460327268
70,0.1,128,4.0,0.025,32,160,9,static_0.4,0.0020649400325674755,0.001685618604635083,0.816303901348284
70,0.1,128,4.0,0.025,32,160,9,static_0.5,0.001685618604635083,0.001685618604635083,1.0
70,0.1,128,4.0,0.025,32,160,9,static_0.6,0.003927882005047952,0.001685618604635083,0.4291418638515096
70,0.1,128,4.0,0.025,32,160,9,static_0.7,0.011092146771759806,0.001685618604635083,0.15196504692190022
70,0.1,128,4.0,0.025,32,160,9,static_0.8,0.027039919791054554,0.001685618604635083,0.062338151061850616
70,0.1,128,4.0,0.025,32,160,9,static_0.9,0.06426302151660176,0.001685618604635083,0.02622999300149027
70,0.1,128,4.0,0.025,32,160,9,static_1.0,0.13440550891530245,0.001685618604635083,0.012541291039620255
70,0.1,128,4.0,0.025,32,160,9,prepare_AB,0.0017855631461448438,0.001685618604635083,0.9440263192452487
