case,sampling,angle_deg,budget,step_size,steps,batch_size,label_sigma,epsilon,ridge,examples,static_lower,static_upper,static_p,grid_points,relative_bracket_width,candidate_risk,candidate_method,candidate_schedule,pure_two_phase_risk,flow_preparation_risk,certified_gain,candidate_gain,prep_gain
747,batch,65,1.0,0.05,20,1,0.0,0.1,0.02,20,0.15337079108029655,0.15337099784438887,0.5,1025,1.3481303194595692e-06,0.14910881481046798,pure_two_phase,"[[10, 1.0], [10, 0.0]]",0.14910881481046798,nan,1.0285829934014696,1.0285843800672587,nan
748,batch,65,1.0,0.05,20,1,0.1,0.0,0.02,20,0.12579856582123072,0.1257987539593527,0.5,1025,1.4955483742801825e-06,0.12152029145390714,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.12152029145390714,nan,1.0352062549894916,1.0352078031928387,nan
749,batch,65,1.0,0.05,20,1,0.1,0.0001,0.02,20,0.12582629956242744,0.12582648771934615,0.5,1025,1.4953681225848418e-06,0.12154809385718719,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.12154809385718719,nan,1.0351976371613603,1.0351991851652225,nan
750,batch,65,1.0,0.05,20,1,0.1,0.01,0.02,20,0.12857193994090327,0.12857212995869882,0.5,1025,1.4779081253057808e-06,0.12430053178191207,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.12430053178191207,nan,1.0343635549885295,1.0343650836850913,nan
751,batch,65,1.0,0.05,20,1,0.1,0.1,0.02,20,0.153532307017956,0.15353251395281364,0.5,1025,1.3478243292618794e-06,0.14927167823842766,pure_two_phase,"[[10, 1.0], [10, 0.0]]",0.14927167823842766,nan,1.028542780719079,1.028544167015931,nan
752,batch,65,1.0,0.05,20,8,0.0,0.0,0.02,160,0.11597132655139486,0.11597152817409381,0.5,1025,1.738553437448148e-06,0.11111017421412105,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.11111017421412105,nan,1.0437507399448935,1.043752554564485,nan
753,batch,65,1.0,0.05,20,8,0.0,0.0001,0.02,160,0.11599844557365978,0.115998647216521,0.5,1025,1.7383207999954533e-06,0.11113737879976182,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.11113737879976182,nan,1.0437392606015679,1.0437410749583884,nan
754,batch,65,1.0,0.05,20,8,0.0,0.01,0.02,160,0.11868322877788641,0.11868343241681235,0.5,1025,1.7158159466515248e-06,0.11383063277819724,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.11383063277819724,nan,1.042629965952527,1.0426317549167188,nan
755,batch,65,1.0,0.05,20,8,0.0,0.1,0.02,160,0.1430903488163102,0.14309057060127905,0.5,1025,1.5499621528548114e-06,0.13830146941653215,pure_two_phase,"[[10, 1.0], [10, 0.0]]",0.13830146941653215,nan,1.0346263811945124,1.0346279848287312,nan
756,batch,65,1.0,0.05,20,8,0.1,0.0,0.02,160,0.11599109686832747,0.11599129851373059,0.5,1025,1.7384528469710288e-06,0.11113007311165377,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.11113007311165377,nan,1.0437417489304608,1.04374356342943,nan
757,batch,65,1.0,0.05,20,8,0.1,0.0001,0.02,160,0.11601821589059239,0.11601841755615777,0.5,1025,1.7382202725545423e-06,0.11115727769729455,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.11115727769729455,nan,1.0437302738425749,1.0437320880788494,nan
758,batch,65,1.0,0.05,20,8,0.1,0.01,0.02,160,0.11870299909481902,0.11870320275644913,0.5,1025,1.7157214412642807e-06,0.11385053167572995,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.11385053167572995,nan,1.0426213856682718,1.0426231745192074,nan
759,batch,65,1.0,0.05,20,8,0.1,0.1,0.02,160,0.1431101191332428,0.14311034094091582,0.5,1025,1.5499066772405855e-06,0.13832141636844142,pure_two_phase,"[[10, 1.0], [10, 0.0]]",0.13832141636844142,nan,1.0346201108297353,1.0346217143968388,nan
760,batch,65,1.0,0.05,20,64,0.0,0.0,0.02,1280,0.11480003762543682,0.11480024097070676,0.5,1025,1.7712965427807732e-06,0.1098647456935507,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.1098647456935507,nan,1.0449215251055355,1.044923375974699,nan
761,batch,65,1.0,0.05,20,64,0.0,0.0001,0.02,1280,0.11482708179675058,0.11482728516235505,0.5,1025,1.7710564538733327e-06,0.10989187759036977,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.10989187759036977,nan,1.0449096358584131,1.044911486455645,nan
762,batch,65,1.0,0.05,20,64,0.0,0.01,0.02,1280,0.11750445475681137,0.11750466013553401,0.5,1025,1.7478347020689484e-06,0.11257793537545614,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.11257793537545614,nan,1.0437609675903623,1.0437627919151906,nan
763,batch,65,1.0,0.05,20,64,0.0,0.1,0.02,1280,0.14184420893918237,0.1418444326189793,0.5,1025,1.5769374433993602e-06,0.13698836075655108,pure_two_phase,"[[10, 1.0], [10, 0.0]]",0.13698836075655108,nan,1.0354471588375371,1.0354487916755073,nan
764,batch,65,1.0,0.05,20,64,0.1,0.0,0.02,1280,0.11480250247600816,0.11480270582413771,0.5,1025,1.7712834212702187e-06,0.10986722674283346,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.10986722674283346,nan,1.0449203632374076,1.0449222140908019,nan
765,batch,65,1.0,0.05,20,64,0.1,0.0001,0.02,1280,0.11482954664732191,0.11482975001578599,0.5,1025,1.7710433407275303e-06,0.10989435863965252,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.10989435863965252,nan,1.0449084745455592,1.0449103251270322,nan
766,batch,65,1.0,0.05,20,64,0.1,0.01,0.02,1280,0.1175069196073827,0.11750712498896496,0.5,1025,1.7478223748076022e-06,0.1125804164247389,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.1125804164247389,nan,1.0437598592996609,1.0437616836096855,nan
767,batch,65,1.0,0.05,20,64,0.1,0.1,0.02,1280,0.1418466737897537,0.14184689747241025,0.5,1025,1.5769302009552778e-06,0.13699084781116927,pure_two_phase,"[[10, 1.0], [10, 0.0]]",0.13699084781116927,nan,1.0354463532138862,1.035447986043087,nan
768,batch,65,4.0,0.01,400,1,0.0,0.0,0.02,400,0.0017864144799275522,0.0017869489399260727,0.5,1025,0.000299090805886526,0.0011691648780059408,pure_two_phase,"[[120, 1.0], [280, 0.0]]",0.0011691648780059408,0.0011707657617352277,1.5279405954909937,1.5283977251983383,1.5263078220510833
769,batch,65,4.0,0.01,400,1,0.0,0.0001,0.02,400,0.0017906939563740011,0.0017912284698185215,0.5,1025,0.0002984060679732902,0.0011800190435062967,pure_two_phase,"[[120, 1.0], [280, 0.0]]",0.0011800190435062967,0.0011815591013059484,1.5175127606865997,1.5179657308716674,1.5159871967798482
770,batch,65,4.0,0.01,400,1,0.0,0.01,0.02,400,0.0022143621245724887,0.0022149019291709945,0.5,1025,0.00024371489834217598,0.0021042180978702372,mixed_two_phase,"[[200, 0.28668751125920877], [200, 0.875]]",0.002250099718806785,0.002250099718806591,1.052344396625869,1.0526009311548004,0.9843572312189504
771,batch,65,4.0,0.01,400,1,0.0,0.1,0.02,400,0.006065890926376922,0.006066478832375295,0.5,1025,9.691058266534779e-05,0.006066478832375295,static,"[[400, 0.5]]",0.011641961697823208,0.011964105332448806,0.9999030894173346,1.0,0.5070566217702809
772,batch,65,4.0,0.01,400,1,0.1,0.0,0.02,400,0.0018349192065275123,0.0018354541649539475,0.5,1025,0.0002914583412921099,0.0012143467352570513,pure_two_phase,"[[120, 1.0], [280, 0.0]]",0.0012143467352570513,0.0012159784999895753,1.5110340014535462,1.5114745333139312,1.509446231960255
773,batch,65,4.0,0.01,400,1,0.1,0.0001,0.02,400,0.0018391986829739612,0.0018397336948463962,0.5,1025,0.0002908094111303634,0.001225200900757407,pure_two_phase,"[[120, 1.0], [280, 0.0]]",0.001225200900757407,0.001226771839560296,1.5011404920099118,1.5015771647809686,1.4996543248871772
774,batch,65,4.0,0.01,400,1,0.1,0.01,0.02,400,0.002262866851172449,0.0022634071541988692,0.5,1025,0.0002387122552908211,0.0021518917623942276,mixed_two_phase,"[[200, 0.28668751125920877], [200, 0.875]]",0.0022953124570611327,0.0022953124570609315,1.0515709436308958,1.0518220264389915,0.9860997997183721
775,batch,65,4.0,0.01,400,1,0.1,0.1,0.02,400,0.0061143956529768825,0.006114984057403169,0.5,1025,9.622337863244689e-05,0.006114984057403169,static,"[[400, 0.5]]",0.011687496690456562,0.012009318070703153,0.9999037766213675,1.0,0.5091866183743382
776,batch,65,4.0,0.01,400,8,0.0,0.0,0.02,3200,0.0015420125863356015,0.0015425452249333829,0.5,1025,0.0003452985294511208,0.0006157043124072562,pure_two_phase,"[[119, 1.0], [281, 0.0]]",0.0006157043124072562,0.0006251723654815584,2.5044693617731895,2.5053344500745838,2.4673918907870944
777,batch,65,4.0,0.01,400,8,0.0,0.0001,0.02,3200,0.0015462443751894084,0.0015467770670510497,0.5,1025,0.0003443882592963651,0.0006265892090387085,pure_two_phase,"[[119, 1.0], [281, 0.0]]",0.0006265892090387085,0.0006359350916814339,2.4677162531439105,2.468566398428823,2.4322876458371225
778,batch,65,4.0,0.01,400,8,0.0,0.01,0.02,3200,0.0019651914717160528,0.001965729436699812,0.5,1025,0.000273671937610299,0.0017004223370166924,pure_two_phase,"[[120, 1.0], [280, 0.0]]",0.0017004223370166924,0.0017014449854686042,1.1557078667667262,1.156024238159908,1.1553294132272045
779,batch,65,4.0,0.01,400,8,0.0,0.1,0.02,3200,0.005773801440140113,0.005774387342597672,0.5,1025,0.00010146573528883212,0.005774387342597672,static,"[[400, 0.5]]",0.011127000593691084,0.01138789856535194,0.9998985342647112,1.0,0.5070634682474638
780,batch,65,4.0,0.01,400,8,0.1,0.0,0.02,3200,0.0015480259201388442,0.001548558620517236,0.5,1025,0.000343997554457303,0.0006213039239680793,pure_two_phase,"[[119, 1.0], [281, 0.0]]",0.0006213039239680793,0.0006307796124940153,2.491575958915684,2.492433349892695,2.4549915530631203
781,batch,65,4.0,0.01,400,8,0.1,0.0001,0.02,3200,0.0015522577089926513,0.0015527904626349027,0.5,1025,0.0003430943550151444,0.0006321888205995316,pure_two_phase,"[[119, 1.0], [281, 0.0]]",0.0006321888205995316,0.0006415423386938908,2.4553703868419867,2.456213099691205,2.4204021605124493
782,batch,65,4.0,0.01,400,8,0.1,0.01,0.02,3200,0.0019712048055192956,0.001971742832283665,0.5,1025,0.0002728686294988278,0.0017060258077874653,pure_two_phase,"[[120, 1.0], [280, 0.0]]",0.0017060258077874653,0.001707052232481061,1.1554366859641705,1.1557520544433069,1.1550571182100842
783,batch,65,4.0,0.01,400,8,0.1,0.1,0.02,3200,0.005779814773943355,0.005780400738181525,0.5,1025,0.00010137086764585589,0.005780400738181525,static,"[[400, 0.5]]",0.011132644315524347,0.011393505812364396,0.9998986291323542,1.0,0.5073417114430706
784,batch,65,4.0,0.01,400,64,0.0,0.0,0.02,25600,0.001512102931926663,0.0015126353380081024,0.5,1025,0.0003519725263992165,0.0005470593011084757,pure_two_phase,"[[119, 1.0], [281, 0.0]]",0.0005470593011084757,0.0005579010032453549,2.764056709871806,2.7650299244398804,2.711297038738022
785,batch,65,4.0,0.01,400,64,0.0,0.0001,0.02,25600,0.0015163288417851563,0.0015168613011072038,0.5,1025,0.0003510270330312263,0.0005579403820147166,pure_two_phase,"[[119, 1.0], [281, 0.0]]",0.0005579403820147166,0.0005686599554490749,2.71772556829407,2.718679898432579,2.667431189012294
786,batch,65,4.0,0.01,400,64,0.0,0.01,0.02,25600,0.0019346939177758255,0.0019352316479180794,0.5,1025,0.0002778634500073047,0.0016320872215905991,pure_two_phase,"[[120, 1.0], [280, 0.0]]",0.0016320872215905991,0.0016337962236174716,1.1854108605116778,1.1857403344118103,1.184500012879932
787,batch,65,4.0,0.01,400,64,0.0,0.1,0.02,25600,0.005738012790418272,0.005738598437107855,0.5,1025,0.00010205395899388113,0.005738598437107855,static,"[[400, 0.5]]",0.011063320410253989,0.011316853206966567,0.9998979460410061,1.0,0.5070842867852362
788,batch,65,4.0,0.01,400,64,0.1,0.0,0.02,25600,0.0015128538279065543,0.0015133862417024899,0.5,1025,0.00035180298410579324,0.0005477585681855808,pure_two_phase,"[[119, 1.0], [281, 0.0]]",0.0005477585681855808,0.0005586012221418645,2.7618989747943092,2.7628709610431033,2.709242625534651
789,batch,65,4.0,0.01,400,64,0.1,0.0001,0.02,25600,0.0015170797377650476,0.0015176122048015913,0.5,1025,0.00035085843067089945,0.0005586396490918216,pure_two_phase,"[[119, 1.0], [281, 0.0]]",0.0005586396490918216,0.0005693601743455776,2.7156678553542672,2.7166210047367167,2.6654695449079036
790,batch,65,4.0,0.01,400,64,0.1,0.01,0.02,25600,0.0019354448137557168,0.0019359825516124668,0.5,1025,0.00027775966074802865,0.0016327869697538317,pure_two_phase,"[[120, 1.0], [280, 0.0]]",0.0016327869697538317,0.0016344964425139812,1.1853627261904935,1.185692063615835,1.1844519824312232
791,batch,65,4.0,0.01,400,64,0.1,0.1,0.02,25600,0.005738763686398163,0.005739349340802243,0.5,1025,0.00010204195097796038,0.005739349340802243,static,"[[400, 0.5]]",0.011064025175418657,0.011317553425863072,0.999897958049022,1.0,0.5071192619852433
792,batch,65,4.0,0.05,80,1,0.0,0.0,0.02,80,0.0033839827218993743,0.003384532124804879,0.5,1025,0.00016232757889290289,0.003352451533973954,mixed_two_phase,"[[40, 0.35779167417280583], [40, 0.75]]",0.00387683598554831,0.003909838251760285,1.0094054120114433,1.0095692929504927,0.8656450489431621
793,batch,65,4.0,0.05,80,1,0.0,0.0001,0.02,80,0.003388485913460087,0.003389035371305882,0.5,1025,0.00016212809416128125,0.0033576272086554533,mixed_two_phase,"[[40, 0.35779167417280583], [40, 0.75]]",0.0038873803899526615,0.003920679443393886,1.0091906286454568,1.0093542733301253,0.8644000154147281
794,batch,65,4.0,0.05,80,1,0.0,0.01,0.02,80,0.003834301877970381,0.0038348567749049408,0.5,1025,0.00014469821616053223,0.0038346502739668577,mixed_two_phase,"[[40, 0.47155833483456117], [40, 0.55]]",0.004931276425984092,0.004993957415119828,0.999909145300983,1.000053851309332,0.7678993744108499
795,batch,65,4.0,0.05,80,1,0.0,0.1,0.02,80,0.007887174282609431,0.007887778625805485,0.5,1025,7.66176669914756e-05,0.007887778625805485,static,"[[80, 0.5]]",0.01412182517943787,0.01475102988535568,0.9999233823330085,1.0,0.5347273164727436
796,batch,65,4.0,0.05,80,1,0.1,0.0,0.02,80,0.0036413646321955115,0.0036419166776423704,0.5,1025,0.00015158102057852114,0.0036079618341054954,mixed_two_phase,"[[40, 0.35779167417280583], [40, 0.75]]",0.0041173209826310606,0.004149500635765583,1.00925807966544,1.0094110872282254,0.8776758933958897
797,batch,65,4.0,0.05,80,1,0.1,0.0001,0.02,80,0.003645867823756224,0.0036464199241433735,0.5,1025,0.0001514088883438916,0.0036131375087869945,mixed_two_phase,"[[40, 0.35779167417280583], [40, 0.75]]",0.004127865387035412,0.004160341827399184,1.009058696185692,1.009211499776977,0.8764712313129602
798,batch,65,4.0,0.05,80,1,0.1,0.01,0.02,80,0.004091683788266518,0.004092241327742432,0.5,1025,0.0001362430588183389,0.004091963306683497,mixed_two_phase,"[[40, 0.47155833483456117], [40, 0.55]]",0.005171761423066842,0.005233619799125119,0.999931690878918,1.000067943194525,0.7819141406539531
799,batch,65,4.0,0.05,80,1,0.1,0.1,0.02,80,0.008144556192905569,0.008145163178642978,0.5,1025,7.452100394994293e-05,0.008145163178642978,static,"[[80, 0.5]]",0.014363712307705294,0.01499069226936097,0.9999254789960501,1.0,0.5433480343860193
800,batch,65,4.0,0.05,80,8,0.0,0.0,0.02,640,0.001976256089127955,0.0019767978958315077,0.5,1025,0.0002740830029691783,0.0008825612152132383,pure_two_phase,"[[24, 1.0], [56, 0.0]]",0.0008825612152132383,0.0008825612152133094,2.239228344801517,2.2398422474908863,2.239842247490706
801,batch,65,4.0,0.05,80,8,0.0,0.0001,0.02,640,0.0019804935841625706,0.0019810354450467936,0.5,1025,0.0002735240732707941,0.0008932341441082355,pure_two_phase,"[[24, 1.0], [56, 0.0]]",0.0008932341441082355,0.0008932341441083066,2.217216613612331,2.2178232416591843,2.2178232416590076
802,batch,65,4.0,0.05,80,8,0.0,0.01,0.02,640,0.002400005592589487,0.002400552817360075,0.5,1025,0.00022795781314648674,0.0019498541047128105,pure_two_phase,"[[24, 1.0], [56, 0.0]]",0.0019498541047128105,0.0019498541047128764,1.2308641896789392,1.2311448387640505,1.2311448387640087
803,batch,65,4.0,0.05,80,8,0.0,0.1,0.02,640,0.006213751123743272,0.00621434711111718,0.5,1025,9.59050666548817e-05,0.00621434711111718,static,"[[80, 0.5]]",0.011316867512114241,0.011555490110208996,0.9999040949333451,1.0,0.5377830842178606
804,batch,65,4.0,0.05,80,8,0.1,0.0,0.02,640,0.0020070817578282697,0.0020076238804617825,0.5,1025,0.00027003197102243114,0.0009113167709556003,pure_two_phase,"[[24, 1.0], [56, 0.0]]",0.0009113167709556003,0.0009113167709556644,2.2023974777987,2.2029923561667832,2.2029923561666283
805,batch,65,4.0,0.05,80,8,0.1,0.0001,0.02,640,0.0020113192528628853,0.0020118614296770684,0.5,1025,0.0002694901379317116,0.0009219896998505974,pure_two_phase,"[[24, 1.0], [56, 0.0]]",0.0009219896998505974,0.0009219896998506616,2.181498614560235,2.182086665396672,2.18208666539652
806,batch,65,4.0,0.05,80,8,0.1,0.01,0.02,640,0.0024308312612898015,0.0024313788019903497,0.5,1025,0.0002251976121943494,0.0019786096604551724,pure_two_phase,"[[24, 1.0], [56, 0.0]]",0.0019786096604551724,0.0019786096604552383,1.2285552374845865,1.2288319675094577,1.2288319675094168
807,batch,65,4.0,0.05,80,8,0.1,0.1,0.02,640,0.006244576792443586,0.006245173095747455,0.5,1025,9.54822700229801e-05,0.006245173095747455,static,"[[80, 0.5]]",0.011345796260619703,0.011584245665951362,0.999904517729977,1.0,0.5391091725638544
808,batch,65,4.0,0.05,80,64,0.0,0.0,0.02,5120,0.001818691851102576,0.0018192325711619134,0.5,1025,0.00029722426253172207,0.0005119009804578894,pure_two_phase,"[[23, 1.0], [57, 0.0]]",0.0005119009804578894,0.0005303647510103236,3.5528196282722053,3.553875926423566,3.4301536210623884
809,batch,65,4.0,0.05,80,64,0.0,0.0001,0.02,5120,0.0018228984518882762,0.0018234392260196193,0.5,1025,0.0002965682231831292,0.0005228675544008809,pure_two_phase,"[[23, 1.0], [57, 0.0]]",0.0005228675544008809,0.0005410181307642387,3.4863483812397082,3.4873826281092866,3.370384691995148
810,batch,65,4.0,0.05,80,64,0.0,0.01,0.02,5120,0.0022393519296724854,0.002239898056932416,0.5,1025,0.0002438179086947065,0.0015957027264020106,pure_two_phase,"[[24, 1.0], [56, 0.0]]",0.0015957027264020106,0.001595702726401988,1.4033641057452941,1.4037063544930681,1.403706354493088
811,batch,65,4.0,0.05,80,64,0.0,0.1,0.02,5120,0.006025292636801678,0.006025887428866949,0.5,1025,9.870613619850583e-05,0.006025887428866949,static,"[[80, 0.5]]",0.010981625649847674,0.01118374450492689,0.9999012938638014,1.0,0.5388076798618122
812,batch,65,4.0,0.05,80,64,0.1,0.0,0.02,5120,0.0018225249308306338,0.001823065690169252,0.5,1025,0.00029662087413212426,0.0005154648878634097,pure_two_phase,"[[23, 1.0], [57, 0.0]]",0.0005154648878634097,0.0005339412230367171,3.535691710030839,3.536740781172929,3.4143565087573067
813,batch,65,4.0,0.05,80,64,0.1,0.0001,0.02,5120,0.001826731531616334,0.001827272345026958,0.5,1025,0.00029596760006570324,0.0005264314618064012,pure_two_phase,"[[23, 1.0], [57, 0.0]]",0.0005264314618064012,0.0005445946027906341,3.470027276386697,3.4710545960851973,3.3552891190319807
814,batch,65,4.0,0.05,80,64,0.1,0.01,0.02,5120,0.0022431850094005432,0.0022437311759397546,0.5,1025,0.00024341888416406528,0.001599279198428406,pure_two_phase,"[[24, 1.0], [56, 0.0]]",0.001599279198428406,0.0015992791984283834,1.40262251369548,1.4029640216321482,1.402964021632168
815,batch,65,4.0,0.05,80,64,0.1,0.1,0.02,5120,0.0060291257165297355,0.006029720547874287,0.5,1025,9.86499025666327e-05,0.006029720547874287,static,"[[80, 0.5]]",0.010985223445175489,0.01118732097695328,0.9999013500974334,1.0,0.5389780592061284
816,batch,65,8.0,0.01,800,1,0.0,0.0,0.02,800,3.210151781612805e-05,3.211317753996489e-05,0.5,4097,0.000363082221381729,3.211317753996489e-05,static,"[[800, 0.5]]",0.0004988727135026294,0.0005017316681947652,0.9996369177786183,1.0,0.06400468532414622
817,batch,65,8.0,0.01,800,1,0.0,0.0001,0.02,800,3.246523149171192e-05,3.247689238152114e-05,0.5,4097,0.00035905189672189876,3.247689238152114e-05,static,"[[800, 0.5]]",0.0005079491359621458,0.0005108607211400116,0.9996409481032781,1.0,0.06357288990440939
818,batch,65,8.0,0.01,800,1,0.0,0.01,0.02,800,6.847288537450112e-05,6.848466169557632e-05,0.5,4097,0.0001719555997450179,6.848466169557632e-05,static,"[[800, 0.5]]",0.0014013990108706683,0.0014146369627193725,0.999828044400255,1.0,0.048411474816780896
819,batch,65,8.0,0.01,800,1,0.0,0.1,0.02,800,0.00039562280231974286,0.0003958280190960779,0.5,1025,0.0005184493427313918,0.0003958280190960779,static,"[[800, 0.5]]",0.009203635232718272,0.00963078461344078,0.9994815506572686,1.0,0.041100287773403
820,batch,65,8.0,0.01,800,1,0.1,0.0,0.02,800,8.26834270702087e-05,8.269511794531631e-05,0.5,4097,0.00014137322006528856,8.269511794531631e-05,static,"[[800, 0.5]]",0.0005449582502930752,0.000547790269362091,0.9998586267799348,1.0,0.15096127582115662
821,batch,65,8.0,0.01,800,1,0.1,0.0001,0.02,800,8.304714074579256e-05,8.305883278687256e-05,0.5,4097,0.00014076818428207852,8.305883278687256e-05,static,"[[800, 0.5]]",0.0005540346727525916,0.0005569193223073409,0.9998592318157179,1.0,0.14913979361096005
822,batch,65,8.0,0.01,800,1,0.1,0.01,0.02,800,0.00011905479462858176,0.00011906660210092774,0.5,4097,9.916695477690908e-05,0.00011906660210092774,static,"[[800, 0.5]]",0.0014475368415546464,0.0014606955638866975,0.999900833045223,1.0,0.08151363298736179
